"fit","x","Estimate","Q2.5","Q97.5"
"pgl(plate)",4.48065945945946,288.530908274807,182.211892765196,447.67863195733
"pgl(plate)",4.49090810810811,288.530242758131,182.211270216866,447.677850312954
"pgl(plate)",4.50115675675676,288.529585352327,182.210655290533,447.677078271675
"pgl(plate)",4.51140540540541,288.528935940415,182.210047875842,447.676315694047
"pgl(plate)",4.52165405405405,288.528294407358,182.209447864282,447.675562442961
"pgl(plate)",4.5319027027027,288.527660640033,182.20885514915,447.674818383595
"pgl(plate)",4.54215135135135,288.527034527189,182.208269625517,447.67408338338
"pgl(plate)",4.5524,288.526415959418,182.207691190195,447.673357311947
"pgl(plate)",4.56264864864865,288.525804829115,182.207119741705,447.672640041094
"pgl(plate)",4.5728972972973,288.525201030446,182.206555180242,447.671931444739
"pgl(plate)",4.58314594594595,288.524604459316,182.205997407649,447.671231398887
"pgl(plate)",4.59339459459459,288.524015013338,182.20544632738,447.670539781583
"pgl(plate)",4.60364324324324,288.523432591797,182.204901844475,447.669856472881
"pgl(plate)",4.61389189189189,288.522857095622,182.204363865529,447.669181354802
"pgl(plate)",4.62414054054054,288.522288427355,182.20383229866,447.6685143113
"pgl(plate)",4.63438918918919,288.521726491121,182.203307053486,447.667855228224
"pgl(plate)",4.64463783783784,288.521171192599,182.202788041094,447.667203993285
"pgl(plate)",4.65488648648649,288.520622438994,182.202275174015,447.666560496021
"pgl(plate)",4.66513513513513,288.520080139009,182.201768366194,447.665924627762
"pgl(plate)",4.67538378378378,288.519544202816,182.201267532969,447.665296281601
"pgl(plate)",4.68563243243243,288.519014542031,182.20077259104,447.664675352354
"pgl(plate)",4.69588108108108,288.518491069686,182.200283458449,447.664061736537
"pgl(plate)",4.70612972972973,288.517973700206,182.199800054554,447.663455332332
"pgl(plate)",4.71637837837838,288.517116962299,182.199322300003,447.662856039551
"pgl(plate)",4.72662702702703,288.51623413949,182.198850116712,447.662263759617
"pgl(plate)",4.73687567567567,288.515361321925,182.198383427844,447.661678395526
"pgl(plate)",4.74712432432432,288.514498374917,182.197922157783,447.661099851822
"pgl(plate)",4.75737297297297,288.51364516588,182.197466232115,447.660528034568
"pgl(plate)",4.76762162162162,288.512801564287,182.197015577605,447.659962851319
"pgl(plate)",4.77787027027027,288.511967441636,182.196570122175,447.659404211099
"pgl(plate)",4.78811891891892,288.511142671415,182.196129794884,447.658852024365
"pgl(plate)",4.79836756756757,288.510327129066,182.19569452591,447.658306202993
"pgl(plate)",4.80861621621622,288.509520691952,182.195264246525,447.657766660243
"pgl(plate)",4.81886486486486,288.508723239321,182.194838889082,447.657233310741
"pgl(plate)",4.82911351351351,288.507934652276,182.194418386988,447.656706070449
"pgl(plate)",4.83936216216216,288.507154813739,182.194002674693,447.656184856647
"pgl(plate)",4.84961081081081,288.506383608425,182.193591687667,447.655669587906
"pgl(plate)",4.85985945945946,288.505620922804,182.193185362383,447.655160184066
"pgl(plate)",4.87010810810811,288.504866645075,182.1927836363,447.654656566213
"pgl(plate)",4.88035675675676,288.504120665137,182.192386447844,447.654158656658
"pgl(plate)",4.89060540540541,288.503382874556,182.191993736393,447.653666378917
"pgl(plate)",4.90085405405405,288.502653166537,182.19160544226,447.653179657684
"pgl(plate)",4.9111027027027,288.501931435901,182.191221506675,447.652698418819
"pgl(plate)",4.92135135135135,288.50121757905,182.190841871771,447.65222258932
"pgl(plate)",4.9316,288.500511493943,182.190466480568,447.651752097308
"pgl(plate)",4.94184864864865,288.499813080072,182.190095276956,447.651286872004
"pgl(plate)",4.9520972972973,288.499122238431,182.189728205683,447.650826843712
"pgl(plate)",4.96234594594595,288.498438871496,182.189365212335,447.650371943802
"pgl(plate)",4.97259459459459,288.497762883195,182.189006243327,447.649922104687
"pgl(plate)",4.98284324324324,288.497094178885,182.188651245887,447.649477259807
"pgl(plate)",4.99309189189189,288.496432665329,182.18830016804,447.649037343615
"pgl(plate)",5.00334054054054,288.495778250671,182.187952958597,447.648602291553
"pgl(plate)",5.01358918918919,288.495130844414,182.187609567139,447.648172040039
"pgl(plate)",5.02383783783784,288.494490357396,182.187269944008,447.647746526452
"pgl(plate)",5.03408648648649,288.493856701767,182.186934040288,447.64732568911
"pgl(plate)",5.04433513513513,288.493229790971,182.186601807798,447.646909467259
"pgl(plate)",5.05458378378378,288.492609539717,182.186273199077,447.646497801056
"pgl(plate)",5.06483243243243,288.491995863967,182.185948167371,447.646090631553
"pgl(plate)",5.07508108108108,288.491388680908,182.185626666623,447.645687900679
"pgl(plate)",5.08532972972973,288.490787908934,182.18530865146,447.645289551233
"pgl(plate)",5.09557837837838,288.490193467629,182.184994077181,447.644895526859
"pgl(plate)",5.10582702702703,288.489741048691,182.184682899748,447.644505772041
"pgl(plate)",5.11607567567567,288.489393605606,182.184375075774,447.644120232083
"pgl(plate)",5.12632432432432,288.489049878375,182.184070562508,447.6437388531
"pgl(plate)",5.13657297297297,288.488709819946,182.183769317833,447.643361581997
"pgl(plate)",5.14682162162162,288.488373383958,182.183471300245,447.642988366465
"pgl(plate)",5.15707027027027,288.488040524722,182.183176468852,447.642619154961
"pgl(plate)",5.16731891891892,288.48771119722,182.182884783358,447.642253896699
"pgl(plate)",5.17756756756757,288.487385357083,182.182596204056,447.641892541634
"pgl(plate)",5.18781621621622,288.48706296059,182.182310691818,447.641535040454
"pgl(plate)",5.19806486486486,288.486743964649,182.182028208083,447.641181344564
"pgl(plate)",5.20831351351351,288.486428326795,182.181748714851,447.640831406078
"pgl(plate)",5.21856216216216,288.486116005171,182.181472174672,447.640485177803
"pgl(plate)",5.22881081081081,288.485806958526,182.181198550636,447.64014261323
"pgl(plate)",5.23905945945946,288.485501146199,182.180927806367,447.639803666525
"pgl(plate)",5.24930810810811,288.485198528114,182.180659906012,447.639468292511
"pgl(plate)",5.25955675675676,288.484899064768,182.180394814232,447.639136446666
"pgl(plate)",5.26980540540541,288.48460271722,182.180132496198,447.638808085107
"pgl(plate)",5.28005405405405,288.484309447087,182.179872917575,447.638483164579
"pgl(plate)",5.2903027027027,288.484019216531,182.179616044523,447.638161642448
"pgl(plate)",5.30055135135135,288.48373198825,182.179361843681,447.637843476688
"pgl(plate)",5.3108,288.483447725473,182.179110282165,447.637528625874
"pgl(plate)",5.32104864864865,288.483166391947,182.178861327555,447.637217049171
"pgl(plate)",5.3312972972973,288.482887951932,182.178614947895,447.636908706323
"pgl(plate)",5.34154594594595,288.482612370191,182.178371111678,447.636603557646
"pgl(plate)",5.35179459459459,288.482339611984,182.178129787842,447.636301564017
"pgl(plate)",5.36204324324324,288.482069643055,182.177890945764,447.636002686865
"pgl(plate)",5.37229189189189,288.481802429632,182.177654555251,447.635706888166
"pgl(plate)",5.38254054054054,288.481537938414,182.177420586534,447.635414130429
"pgl(plate)",5.39278918918919,288.481276136563,182.177189010261,447.63512437669
"pgl(plate)",5.40303783783784,288.481016991701,182.176959797493,447.634837590503
"pgl(plate)",5.41328648648649,288.480760471899,182.17673291969,447.634553735932
"pgl(plate)",5.42353513513513,288.48050654567,182.176508348714,447.634272777546
"pgl(plate)",5.43378378378378,288.480255181965,182.176286056818,447.633994680403
"pgl(plate)",5.44403243243243,288.480006350163,182.176066016637,447.633719410051
"pgl(plate)",5.45428108108108,288.479760020068,182.17584820119,447.633446932517
"pgl(plate)",5.46452972972973,288.479516161896,182.175632583864,447.633177214295
"pgl(plate)",5.47477837837838,288.479274120316,182.175419138417,447.632910222347
"pgl(plate)",5.48502702702703,288.47897617902,182.175207838968,447.63264592409
"pgl(plate)",5.49527567567567,288.478681202125,182.174998659991,447.63238428739
"pgl(plate)",5.50552432432432,288.478389154691,182.17479157631,447.632125280554
"pgl(plate)",5.51577297297297,288.478100002251,182.174586563097,447.631868872326
"pgl(plate)",5.52602162162162,288.477813710807,182.174383595859,447.631615031879
"pgl(plate)",5.53627027027027,288.477530246825,182.174182650442,447.631363728807
"pgl(plate)",5.54651891891892,288.47724957722,182.173983703018,447.631114933119
"pgl(plate)",5.55676756756757,288.47697166936,182.173786730084,447.630868615234
"pgl(plate)",5.56701621621622,288.476696491049,182.173591708457,447.630624745973
"pgl(plate)",5.57726486486486,288.476424010526,182.173398615266,447.630383296554
"pgl(plate)",5.58751351351351,288.476154196458,182.173207427951,447.630144238584
"pgl(plate)",5.59776216216216,288.475887017932,182.173018124257,447.629907544055
"pgl(plate)",5.60801081081081,288.475622444447,182.172830682229,447.629673185339
"pgl(plate)",5.61825945945946,288.475360445913,182.172645080205,447.629441135179
"pgl(plate)",5.62850810810811,288.475100992639,182.172461296817,447.629211366685
"pgl(plate)",5.63875675675676,288.474844055331,182.17227931098,447.628983853328
"pgl(plate)",5.64900540540541,288.474589605085,182.172099101896,447.628758568937
"pgl(plate)",5.65925405405405,288.474337613378,182.17192064904,447.628535487689
"pgl(plate)",5.6695027027027,288.474088052067,182.171743932162,447.628314584107
"pgl(plate)",5.67975135135135,288.473840893382,182.171568931284,447.628095833055
"pgl(plate)",5.69,288.473596109918,182.17139562669,447.627879209729
"pgl(plate)",5.70024864864865,288.473353674632,182.171223998928,447.627664689659
"pgl(plate)",5.7104972972973,288.473113560835,182.171054028801,447.627452248695
"pgl(plate)",5.72074594594595,288.472875742191,182.170885697368,447.62724186301
"pgl(plate)",5.73099459459459,288.472640192709,182.170718985937,447.627033509091
"pgl(plate)",5.74124324324324,288.472406886735,182.170553876061,447.626827163736
"pgl(plate)",5.75149189189189,288.472175798953,182.170390349538,447.626622804049
"pgl(plate)",5.76174054054054,288.471946904377,182.170228388401,447.626420407433
"pgl(plate)",5.77198918918919,288.471720178345,182.170067974922,447.62621995159
"pgl(plate)",5.78223783783784,288.471495596515,182.169909091603,447.626021414513
"pgl(plate)",5.79248648648649,288.471273134864,182.169751721175,447.625824774483
"pgl(plate)",5.80273513513513,288.471052769675,182.169595846592,447.625630010066
"pgl(plate)",5.81298378378378,288.470834477541,182.169441451033,447.625437100105
"pgl(plate)",5.82323243243243,288.470618235357,182.169288517893,447.625246023721
"pgl(plate)",5.83348108108108,288.470404020313,182.169137030782,447.625056760304
"pgl(plate)",5.84372972972973,288.470191809895,182.168986973524,447.624869289513
"pgl(plate)",5.85397837837838,288.469981581876,182.16883833015,447.624683591269
"pgl(plate)",5.86422702702703,288.469773314316,182.168691084897,447.624499645754
"pgl(plate)",5.87447567567567,288.469566985552,182.168545222207,447.624317433403
"pgl(plate)",5.88472432432432,288.469362574202,182.168400726719,447.624136934907
"pgl(plate)",5.89497297297297,288.469160059152,182.16825758327,447.623958131201
"pgl(plate)",5.90522162162162,288.46895941956,182.168115776892,447.623781003467
"pgl(plate)",5.91547027027027,288.468760634847,182.167975292808,447.623605533129
"pgl(plate)",5.92571891891892,288.468563684695,182.167836116428,447.623431701846
"pgl(plate)",5.93596756756757,288.468368549045,182.167698233349,447.623259491513
"pgl(plate)",5.94621621621622,288.468175208088,182.167561629352,447.623088884255
"pgl(plate)",5.95646486486486,288.467983642269,182.167426290398,447.622919862425
"pgl(plate)",5.96671351351351,288.467793832275,182.167292202623,447.622752408599
"pgl(plate)",5.97696216216216,288.46760575904,182.167159352343,447.622586505577
"pgl(plate)",5.98721081081081,288.467419403733,182.167027726043,447.622422136372
"pgl(plate)",5.99745945945946,288.467234747761,182.166897310381,447.622259284216
"pgl(plate)",6.00770810810811,288.467051772765,182.166768092181,447.622097932549
"pgl(plate)",6.01795675675676,288.466870460613,182.166640058434,447.621938065023
"pgl(plate)",6.02820540540541,288.4666907934,182.166513196293,447.621779665493
"pgl(plate)",6.03845405405405,288.466512753442,182.166387493073,447.621622718018
"pgl(plate)",6.0487027027027,288.466336323278,182.166262936246,447.621467206855
"pgl(plate)",6.05895135135135,288.466161485661,182.166139513441,447.62131311646
"pgl(plate)",6.0692,288.465988223557,182.166017212442,447.621160431483
"pgl(plate)",6.07944864864865,288.465816520145,182.165896021184,447.621009136764
"pgl(plate)",6.0896972972973,288.46564635881,182.165775927752,447.620859217332
"pgl(plate)",6.09994594594595,288.465477723141,182.165656920379,447.620710658403
"pgl(plate)",6.11019459459459,288.46531059693,182.165538987442,447.620563445375
"pgl(plate)",6.12044324324324,288.465144964168,182.165422117464,447.620417563829
"pgl(plate)",6.13069189189189,288.464980809042,182.165306299108,447.620272999521
"pgl(plate)",6.14094054054054,288.464818115932,182.165191521177,447.620129738386
"pgl(plate)",6.15118918918919,288.464656869408,182.165077772611,447.619987766531
"pgl(plate)",6.16143783783784,288.464497054231,182.164965042487,447.619847070232
"pgl(plate)",6.17168648648649,288.464338655345,182.164853320015,447.619707635938
"pgl(plate)",6.18193513513513,288.464181657877,182.164742594536,447.619569450261
"pgl(plate)",6.19218378378378,288.464026047137,182.164632855524,447.619432499976
"pgl(plate)",6.20243243243243,288.463871808609,182.164524092578,447.619296772023
"pgl(plate)",6.21268108108108,288.463718927957,182.164416295426,447.619162253498
"pgl(plate)",6.22292972972973,288.463567391014,182.164309453919,447.619028931657
"pgl(plate)",6.23317837837838,288.463417183786,182.164203558033,447.618896793908
"pgl(plate)",6.24342702702703,288.463268292447,182.164098597864,447.618765827814
"pgl(plate)",6.25367567567567,288.463120703338,182.163994563628,447.618636021089
"pgl(plate)",6.26392432432432,288.462974402963,182.163891445659,447.618507361594
"pgl(plate)",6.27417297297297,288.462829377987,182.163789234409,447.618379837339
"pgl(plate)",6.28442162162162,288.462685615235,182.163687920441,447.618253436475
"pgl(plate)",6.29467027027027,288.462543101689,182.163587494436,447.618128147299
"pgl(plate)",6.30491891891892,288.462401824487,182.163487947185,447.618003958248
"pgl(plate)",6.31516756756757,288.46226177092,182.163389269587,447.617880857897
"pgl(plate)",6.32541621621622,288.462122928429,182.163291452654,447.617758834958
"pgl(plate)",6.33566486486486,288.461985284605,182.163194487501,447.617637878279
"pgl(plate)",6.34591351351351,288.461848827184,182.163098365352,447.617517976839
"pgl(plate)",6.35616216216216,288.46171354405,182.163003077534,447.617399119752
"pgl(plate)",6.36641081081081,288.461579423227,182.162908615478,447.617281296258
"pgl(plate)",6.37665945945946,288.461446452883,182.162814970714,447.617164495727
"pgl(plate)",6.38690810810811,288.461314621322,182.162722134876,447.617048707655
"pgl(plate)",6.39715675675676,288.461183916989,182.162630099694,447.616933921663
"pgl(plate)",6.40740540540541,288.46105432846,182.162538856998,447.616820127492
"pgl(plate)",6.41765405405405,288.46092584445,182.162448398711,447.616707315007
"pgl(plate)",6.4279027027027,288.460798453802,182.162358716854,447.616595474191
"pgl(plate)",6.43815135135135,288.460672145491,182.162269803541,447.616484595147
"pgl(plate)",6.4484,288.46054690862,182.162181650977,447.616374668092
"pgl(plate)",6.45864864864865,288.460422732418,182.16209425146,447.616265683359
"pgl(plate)",6.4688972972973,288.46029960624,182.162007597377,447.616157631394
"pgl(plate)",6.47914594594595,288.460177519565,182.161921681205,447.616050502755
"pgl(plate)",6.48939459459459,288.460056461994,182.161836495508,447.61594428811
"pgl(plate)",6.49964324324324,288.459936423246,182.161752032935,447.615838978236
"pgl(plate)",6.50989189189189,288.45981739316,182.161668286223,447.615734564017
"pgl(plate)",6.52014054054054,288.459699361693,182.161585248191,447.615631036444
"pgl(plate)",6.53038918918919,288.459582318916,182.161502911744,447.615528386612
"pgl(plate)",6.54063783783784,288.459466255016,182.161421269865,447.615426605718
"pgl(plate)",6.55088648648649,288.459351160291,182.161340315622,447.615325685063
"pgl(plate)",6.56113513513513,288.45923702515,182.16126004216,447.615225616048
"pgl(plate)",6.57138378378378,288.459123840113,182.161180442704,447.615126390171
"pgl(plate)",6.58163243243243,288.459011595807,182.161101510558,447.615027999032
"pgl(plate)",6.59188108108108,288.458900282966,182.1610232391,447.614930434324
"pgl(plate)",6.60212972972973,288.45878989243,182.160945621787,447.614833687836
"pgl(plate)",6.61237837837838,288.458680415144,182.160868652148,447.614737751454
"pgl(plate)",6.62262702702703,288.458571842153,182.160792323788,447.614642617152
"pgl(plate)",6.63287567567567,288.458464164606,182.160716630384,447.614548277001
"pgl(plate)",6.64312432432432,288.458357373752,182.160641565684,447.614454723158
"pgl(plate)",6.65337297297297,288.458251460936,182.16056712351,447.614361947872
"pgl(plate)",6.66362162162162,288.458146417605,182.160493297751,447.61426994348
"pgl(plate)",6.67387027027027,288.458042235298,182.160420082367,447.614178702404
"pgl(plate)",6.68411891891892,288.457938905653,182.160347471386,447.614088217155
"pgl(plate)",6.69436756756757,288.457836420399,182.160275458903,447.613998480327
"pgl(plate)",6.70461621621622,288.457734771358,182.160204039079,447.613909484598
"pgl(plate)",6.71486486486486,288.457633950446,182.160133206143,447.613821222729
"pgl(plate)",6.72511351351351,288.457533949666,182.160062954388,447.613733687561
"pgl(plate)",6.73536216216216,288.457434761112,182.159993278168,447.613646872018
"pgl(plate)",6.74561081081081,288.457336376968,182.159924171906,447.613560769102
"pgl(plate)",6.75585945945946,288.4572387895,182.159855630082,447.613475371895
"pgl(plate)",6.76610810810811,288.457141991064,182.159787647242,447.613390673554
"pgl(plate)",6.77635675675676,288.4570459741,182.159720217989,447.613306667315
"pgl(plate)",6.78660540540541,288.456950731131,182.15965333699,447.613223346488
"pgl(plate)",6.79685405405405,288.456856254762,182.159586998967,447.613140704459
"pgl(plate)",6.8071027027027,288.456762537682,182.159521198706,447.613058734686
"pgl(plate)",6.81735135135135,288.456669572658,182.159455931045,447.612977430702
"pgl(plate)",6.8276,288.456577352538,182.159391190884,447.612896786109
"pgl(plate)",6.83784864864865,288.456485870249,182.159326973177,447.612816794582
"pgl(plate)",6.8480972972973,288.456395118795,182.159263272933,447.612737449866
"pgl(plate)",6.85834594594595,288.456305091256,182.159200085219,447.612658745773
"pgl(plate)",6.86859459459459,288.456215780789,182.159137405154,447.612580676187
"pgl(plate)",6.87884324324324,288.456127180624,182.15907522791,447.612503235056
"pgl(plate)",6.88909189189189,288.456039284068,182.159013548715,447.612426416396
"pgl(plate)",6.89934054054054,288.455952084498,182.158952362846,447.612350214289
"pgl(plate)",6.90958918918919,288.455865575363,182.158891665634,447.612274622882
"pgl(plate)",6.91983783783784,288.455779750186,182.158831452461,447.612199636385
"pgl(plate)",6.93008648648649,288.455694602557,182.158771718756,447.612125249072
"pgl(plate)",6.94033513513513,288.455610126137,182.158712460003,447.61205145528
"pgl(plate)",6.95058378378378,288.455526314656,182.158653671732,447.611978249408
"pgl(plate)",6.96083243243243,288.45544316191,182.158595349522,447.611905625914
"pgl(plate)",6.97108108108108,288.455360661764,182.158537488999,447.611833579319
"pgl(plate)",6.98132972972973,288.455278808147,182.158480085839,447.611762104202
"pgl(plate)",6.99157837837838,288.455197595055,182.158423135763,447.611691195201
"pgl(plate)",7.00182702702703,288.455117016548,182.158366634538,447.611620847012
"pgl(plate)",7.01207567567567,288.455037066748,182.158310577977,447.611551054388
"pgl(plate)",7.02232432432432,288.454957739842,182.158254961939,447.611481812139
"pgl(plate)",7.03257297297297,288.454879030079,182.158199782326,447.611413115132
"pgl(plate)",7.04282162162162,288.454800931768,182.158145035086,447.611344958288
"pgl(plate)",7.05307027027027,288.45472343928,182.158090716208,447.611277336582
"pgl(plate)",7.06331891891892,288.454646547045,182.158036821725,447.611210245045
"pgl(plate)",7.07356756756757,288.454570249552,182.157983347713,447.61114367876
"pgl(plate)",7.08381621621622,288.45449454135,182.157930290291,447.611077632861
"pgl(plate)",7.09406486486486,288.454419417044,182.157877645615,447.611012102538
"pgl(plate)",7.10431351351351,288.454344871297,182.157825409887,447.61094708303
"pgl(plate)",7.11456216216216,288.454270898828,182.157773579347,447.610882569625
"pgl(plate)",7.12481081081081,288.454197494412,182.157722150274,447.610818557665
"pgl(plate)",7.13505945945946,288.45412465288,182.157671118988,447.610755042538
"pgl(plate)",7.14530810810811,288.454052369115,182.157620481848,447.610692019683
"pgl(plate)",7.15555675675676,288.453980638055,182.15757023525,447.610629484587
"pgl(plate)",7.16580540540541,288.453909454692,182.15752037563,447.610567432784
"pgl(plate)",7.17605405405405,288.45383881407,182.15747089946,447.610505859856
"pgl(plate)",7.1863027027027,288.453768711283,182.15742180325,447.610444761431
"pgl(plate)",7.19655135135135,288.453699141478,182.157373083547,447.610384133184
"pgl(plate)",7.2068,288.453630099854,182.157324736932,447.610323970835
"pgl(plate)",7.21704864864865,288.453561581656,182.157276760024,447.610264270148
"pgl(plate)",7.2272972972973,288.453493582183,182.157229149478,447.610205026933
"pgl(plate)",7.23754594594595,288.453426096779,182.157181901982,447.610146237043
"pgl(plate)",7.24779459459459,288.453359120838,182.157135014259,447.610087896375
"pgl(plate)",7.25804324324324,288.453292649803,182.157088483067,447.610030000868
"pgl(plate)",7.26829189189189,288.453226679161,182.157042305197,447.609972546504
"pgl(plate)",7.27854054054054,288.453161204448,182.156996477473,447.609915529306
"pgl(plate)",7.28878918918919,288.453096221246,182.156950996754,447.60985894534
"pgl(plate)",7.29903783783784,288.45303172518,182.15690585993,447.609802790712
"pgl(plate)",7.30928648648649,288.452967711924,182.156861063922,447.609747061567
"pgl(plate)",7.31953513513513,288.452904177194,182.156816605685,447.609691754093
"pgl(plate)",7.32978378378378,288.452841116749,182.156772482204,447.609636864515
"pgl(plate)",7.34003243243243,288.452778526393,182.156728690496,447.609582389098
"pgl(plate)",7.35028108108108,288.452716401973,182.156685227608,447.609528324145
"pgl(plate)",7.36052972972973,288.452654739378,182.156642090619,447.609474665997
"pgl(plate)",7.37077837837838,288.452593534538,182.156599276634,447.609421411033
"pgl(plate)",7.38102702702703,288.452532783426,182.156556782793,447.60936855567
"pgl(plate)",7.39127567567567,288.452472482056,182.156514606261,447.60931609636
"pgl(plate)",7.40152432432432,288.452412626481,182.156472744234,447.609264029593
"pgl(plate)",7.41177297297297,288.452353212794,182.156431193936,447.609212351894
"pgl(plate)",7.42202162162162,288.45229423713,182.156389952619,447.609161059824
"pgl(plate)",7.43227027027027,288.452235695661,182.156349017564,447.609110149978
"pgl(plate)",7.44251891891892,288.452177584598,182.15630838608,447.609059618987
"pgl(plate)",7.45276756756757,288.452119900189,182.1562680555,447.609009463516
"pgl(plate)",7.46301621621622,288.452062638723,182.156228023188,447.608959680263
"pgl(plate)",7.47326486486486,288.452005796524,182.156188286533,447.608910265961
"pgl(plate)",7.48351351351351,288.451949369953,182.15614884295,447.608861217374
"pgl(plate)",7.49376216216216,288.451893355408,182.156109689881,447.608812531302
"pgl(plate)",7.50401081081081,288.451837749323,182.156070824793,447.608764204574
"pgl(plate)",7.51425945945946,288.451782548168,182.156032245179,447.608716234053
"pgl(plate)",7.52450810810811,288.451727748448,182.155993948557,447.608668616633
"pgl(plate)",7.53475675675676,288.451673346702,182.15595593247,447.608621349238
"pgl(plate)",7.5450054054054,288.451605090557,182.155918194486,447.608574428825
"pgl(plate)",7.55525405405405,288.451507202539,182.155880732196,447.608527852382
"pgl(plate)",7.5655027027027,288.451410007764,182.155843543216,447.608481616924
"pgl(plate)",7.57575135135135,288.451313500392,182.155806625187,447.608435719498
"pgl(plate)",7.586,288.45121767464,182.155769975772,447.608390157182
"pgl(plate)",7.59624864864865,288.451122524782,182.155733592657,447.60834492708
"pgl(plate)",7.6064972972973,288.451028045147,182.155697473552,447.608300026326
"pgl(plate)",7.61674594594595,288.45093423012,182.155661616189,447.608255452084
"pgl(plate)",7.62699459459459,288.45084107414,182.155626018324,447.608211201544
"pgl(plate)",7.63724324324324,288.450748571699,182.155590677733,447.608167271927
"pgl(plate)",7.64749189189189,288.450656717344,182.155555592215,447.608123660477
"pgl(plate)",7.65774054054054,288.450565505673,182.155520759592,447.60808036447
"pgl(plate)",7.66798918918919,288.450474931339,182.155486177705,447.608037381205
"pgl(plate)",7.67823783783784,288.450384989044,182.155451844419,447.607994708011
"pgl(plate)",7.68848648648649,288.45029567354,182.155417757618,447.607952342241
"pgl(plate)",7.69873513513513,288.450206979634,182.155383915207,447.607910281275
"pgl(plate)",7.70898378378378,288.450118902178,182.155350315112,447.607868522518
"pgl(plate)",7.71923243243243,288.450031436077,182.15531695528,447.607827063402
"pgl(plate)",7.72948108108108,288.449944576283,182.155283833676,447.607785901384
"pgl(plate)",7.73972972972973,288.449858317795,182.155250948288,447.607745033944
"pgl(plate)",7.74997837837838,288.449772655664,182.155218297121,447.607704458589
"pgl(plate)",7.76022702702703,288.449687584984,182.155185878201,447.607664172848
"pgl(plate)",7.77047567567567,288.449603100897,182.155153689571,447.607624174276
"pgl(plate)",7.78072432432432,288.449519198593,182.155121729296,447.607584460452
"pgl(plate)",7.79097297297297,288.449435873306,182.155089995459,447.607545028977
"pgl(plate)",7.80122162162162,288.449353120315,182.155058486159,447.607505877476
"pgl(plate)",7.81147027027027,288.449270934945,182.155027199517,447.607467003598
"pgl(plate)",7.82171891891892,288.449189312564,182.15499613367,447.607428405014
"pgl(plate)",7.83196756756757,288.449108248585,182.154965286773,447.607390079417
"pgl(plate)",7.84221621621622,288.449027738463,182.154934657,447.607352024522
"pgl(plate)",7.85246486486486,288.448947777698,182.154904242543,447.607314238069
"pgl(plate)",7.86271351351351,288.44886836183,182.154874041608,447.607276717816
"pgl(plate)",7.87296216216216,288.448789486442,182.154844052422,447.607239461545
"pgl(plate)",7.88321081081081,288.448711147158,182.154814273228,447.607202467059
"pgl(plate)",7.89345945945946,288.448633339644,182.154784702285,447.607165732181
"pgl(plate)",7.90370810810811,288.448556059607,182.154755337868,447.607129254757
"pgl(plate)",7.91395675675676,288.448479302792,182.154726178271,447.60709303265
"pgl(plate)",7.9242054054054,288.448403064985,182.154697221803,447.607057063748
"pgl(plate)",7.93445405405405,288.448327342012,182.154668466788,447.607021345956
"pgl(plate)",7.9447027027027,288.448252129737,182.154639911568,447.606985877201
"pgl(plate)",7.95495135135135,288.448177424063,182.154611554499,447.606950655427
"pgl(plate)",7.9652,288.448103220931,182.154583393953,447.6069156786
"pgl(plate)",7.97544864864865,288.448029516319,182.154555428318,447.606880944705
"pgl(plate)",7.9856972972973,288.447956306243,182.154527655998,447.606846451745
"pgl(plate)",7.99594594594595,288.447883586756,182.154500075411,447.606812197744
"pgl(plate)",8.00619459459459,288.447811353947,182.154472684989,447.606778180742
"pgl(plate)",8.01644324324324,288.447739603942,182.154445483181,447.6067443988
"pgl(plate)",8.02669189189189,288.447668332902,182.154418468449,447.606710849997
"pgl(plate)",8.03694054054054,288.447597537023,182.15439163927,447.606677532427
"pgl(plate)",8.04718918918919,288.447527212537,182.154364994135,447.606644444207
"pgl(plate)",8.05743783783784,288.447457355711,182.154338531551,447.606611583467
"pgl(plate)",8.06768648648649,288.447387962843,182.154312250036,447.606578948358
"pgl(plate)",8.07793513513514,288.44731903027,182.154286148123,447.606546537047
"pgl(plate)",8.08818378378378,288.447250554358,182.154260224361,447.606514347718
"pgl(plate)",8.09843243243243,288.44718253151,182.154234477309,447.606482378572
"pgl(plate)",8.10868108108108,288.447114958158,182.154208905542,447.606450627828
"pgl(plate)",8.11892972972973,288.44704783077,182.154183507647,447.60641909372
"pgl(plate)",8.12917837837838,288.446981145844,182.154158282225,447.606387774499
"pgl(plate)",8.13942702702703,288.446914899911,182.154133227888,447.606356668433
"pgl(plate)",8.14967567567568,288.446849089533,182.154108343265,447.606325773805
"pgl(plate)",8.15992432432432,288.446783711303,182.154083626992,447.606295088915
"pgl(plate)",8.17017297297297,288.446718761846,182.154059077724,447.606264612079
"pgl(plate)",8.18042162162162,288.446654237816,182.154034694123,447.606234341628
"pgl(plate)",8.19067027027027,288.446590135899,182.154010474866,447.606204275907
"pgl(plate)",8.20091891891892,288.446526452809,182.153986418642,447.606174413279
"pgl(plate)",8.21116756756757,288.44646318529,182.153962524152,447.60614475212
"pgl(plate)",8.22141621621622,288.446400330118,182.153938790109,447.606115290823
"pgl(plate)",8.23166486486486,288.446337884094,182.153915215237,447.606086027794
"pgl(plate)",8.24191351351351,288.446275844051,182.153891798272,447.606056961454
