"model","value"
"X406",1.06297608090064
"X406",1.38139187428318
"X406",1.30253286639848
"X406",1.26552873561055
"X406",1.69307619533186
"X406",1.62938604868243
"X406",1.60108866084145
"X406",1.34662162447903
"X406",1.49814921571359
"X406",1.6063175826249
"X406",1.67200029203022
"X406",1.57636473940025
"X406",1.30287998622629
"X406",0.932346776144103
"X406",1.40023916033203
"X406",1.3259310466786
"X406",1.81079126217816
"X406",1.82838950655526
"X406",1.94056774667438
"X406",1.10441508615703
"X406",1.42576231747597
"X406",0.773225683928397
"X406",1.62568708091568
"X406",1.18496936714897
"X406",1.08382487011817
"X406",0.718937582929566
"X406",1.19697379497043
"X406",1.25202505587453
"X406",1.31304903606476
"X406",1.80992944195588
"X406",1.79708162329607
"X406",-1.96611285637283
"X406",1.80746381509383
"X406",1.25845467834102
"X406",1.56226017987066
"X406",1.48736756310274
"X406",1.42156177671141
"X406",1.19045429803436
"X406",1.35419482429086
"X406",1.46735360926182
"X406",1.47469829865363
"X406",0.925745913582227
"X406",1.12446973724336
"X406",1.8182876465483
"X406",1.21830960447331
"X406",1.07943735969648
"X406",0.737333225032247
"X406",1.37901350339136
"X406",1.72229833114467
"X406",1.42571572494725
"X406",1.70914882505341
"X406",1.31335060762963
"X406",1.73455497101204
"X406",2.0314334124262
"X406",1.39921614691034
"X406",0.417079470917427
"X406",1.17824962818646
"X406",1.65856579897647
"X406",1.8151225421664
"X406",0.75479072207164
"X406",1.74137452968053
"X406",1.76083170108168
"X406",1.40701460739977
"X406",1.47486442299439
"X406",1.32597192462826
"X406",1.73755601630055
"X406",1.11995423706391
"X406",1.27319193146351
"X406",0.921272807330485
"X406",1.78090335290882
"X406",1.5001284058502
"X406",1.75485959352033
"X406",0.807377068643026
"X406",1.62172730436751
"X406",1.39193687451032
"X406",1.57816084657346
"X406",1.30301288153657
"X406",1.32954694393106
"X406",1.55318046574414
"X406",0.758167093497103
"X406",1.05962939860125
"X406",1.12349769687835
"X406",1.59598845682123
"X406",1.26050960138528
"X406",1.33828917264132
"X406",1.6612585401168
"X406",1.43921835752703
"X406",0.967186387001025
"X406",1.6739607938812
"X406",1.78049044156547
"X406",-1.4388841772788
"X406",0.730116802234209
"X406",1.27629989690081
"X406",1.22444895981475
"X406",1.59070499862389
"X406",1.91082617895737
"X406",1.55895243359047
"X406",1.75496557678936
"X406",1.37706780745464
"X406",1.83637480661025
"X406",1.43939320674301
"X406",1.43384412747001
"X406",1.65055124425854
"X406",1.74391537421609
"X406",1.213255180029
"X406",1.29782465715302
"X406",1.01524741981254
"X406",0.762582485897472
"X406",0.126742450042511
"X406",1.81770586072096
"X406",1.41083844336883
"X406",1.64990119278896
"X406",1.03743331958355
"X406",1.29029353929845
"X406",1.26239615266525
"X406",1.8303434027503
"X406",1.65959746455576
"X406",1.68148010281214
"X406",1.35408866014388
"X406",1.81865883842057
"X406",1.69932385022075
"X406",1.37129705958771
"X406",0.9167456789986
"X406",1.17710765194331
"X406",1.04511726598857
"X406",1.65942766658544
"X406",1.77152100039342
"X406",1.99627471919011
"X406",1.48753186684264
"X406",1.45314741384285
"X406",1.16253711352193
"X406",1.97754578194996
"X406",1.86696367519896
"X406",-1.96611285637283
"X406",0.745801393076973
"X406",1.33801320346284
"X406",1.59081576127761
"X406",1.46870330197413
"X406",1.18822502900062
"X406",0.410074135933942
"X406",1.41150111128536
"X406",1.59586188035768
"X406",0.999400291767895
"X406",1.29217961455895
"X406",1.55105390141043
"X406",1.76509280660985
"X406",1.52494108595648
"X406",1.19063055857977
"X406",1.25982378801184
"X406",1.67840838859992
"X406",1.14096958400676
"X406",1.47793582301252
"X406",1.33877532974895
"X406",1.77499150248857
"X406",1.27236706603552
"X406",0.662205799581614
"X406",1.54978343356092
"X406",1.49619968483252
"X406",1.44017313848266
"X406",1.87273597701492
"X406",1.54463064060546
"X406",1.54607628686792
"X406",0.158389004208642
"X406",1.42501836996815
"X406",1.13459921404026
"X406",-1.96611285637283
"X406",1.5245894938158
"X406",1.87639318984145
"X406",0.919802333154717
"X406",1.3467034650435
"X406",0.973972731704739
"X406",1.37095697006591
"X406",0.989668178319697
"X406",1.48594893834271
"X406",1.59897941793416
"X406",0.750744713449786
"X406",1.2587503685723
"X406",1.73751662301417
"X406",0.35620335525255
"X406",1.61317697842936
"X406",1.39446328157388
"X406",1.33384929030425
"X406",1.56903847563956
"X406",0.993825091904075
"X406",1.76229482388773
"X406",1.64151171584604
"X406",1.53190301649828
"X406",1.65431786652423
"X406",1.52123187183879
"X406",1.73555028167785
"X406",1.72637664773543
"X406",1.29415164440812
"X406",1.71940572690268
"X406",1.33100270856646
"X406",1.19180373442045
"X406",1.68995657213807
"X406",2.0171204352103
"X406",0.970636290169917
"X406",1.44635004252171
"X406",1.42823514318344
"X406",1.32373778166947
"X406",1.63275801522829
"X406",1.18772522048511
"X406",1.54899838378841
"X406",1.60873334374757
"X406",1.64503542127156
"X406",1.98683575208112
"X406",0.91905231233929
"X406",1.9501524002693
"X406",1.57733136971897
"X406",1.57151177536199
"X406",1.43844318762954
"X406",1.17335916540561
"X406",1.10841454669146
"X406",1.48782324982885
"X406",1.89484165954278
"X406",0.784330009549796
"X406",1.53811159330476
"X406",1.358736112854
"X406",1.0596851132853
"X406",0.337633867867499
"X406",2.04144134883628
"X406",1.23462077577173
"X406",1.64601564256265
"X406",0.389169447325029
"X406",1.42628417965598
"X406",1.28765995591304
"X406",1.14176723054352
"X406",1.77089968999209
"X406",0.998175622041888
"X406",0.969459199104534
"X406",1.67665967937265
"X406",0.480784230902534
"X406",1.24599499470673
"X406",1.66192095734408
"X406",0.931430372774439
"X406",0.6160780801034
"X406",1.39674904114638
"X406",1.771685754528
"X406",2.31297001543009
"X406",1.86174411805475
"X406",1.13216865176104
"X406",1.64007949208674
"X406",1.09147288552579
"X406",0.68801496136392
"X406",1.05170983616845
"X406",1.3172798429631
"X406",0.800267688924563
"X406",0.616640604900289
"X406",1.59035006150129
"X406",1.38755441643599
"X406",0.83717762162165
"X406",1.64055770825058
"X406",1.78353504510647
"X406",1.68768565509599
"X406",1.3259717048397
"X406",1.19153215024662
"X406",0.968698727049674
"X406",0.019961356540656
"X406",1.35947193164269
"X406",1.58882855827647
"X406",1.4366707364142
"X406",1.50724991581264
"X406",1.2877880213855
"X406",1.4156032342367
"X406",1.47731609397678
"X406",1.79491607203646
"X406",1.65928105349947
"X406",1.20913549952466
"X406",1.57547838381258
"X406",1.39304941921272
"X406",1.30513855123226
"X406",1.20692186930037
"X406",1.00228615727289
"X406",1.22741742893044
"X406",1.17472537846972
"X406",1.56202117275571
"X406",1.57505579125392
"X406",1.29195604428348
"X406",1.68375412705923
"X406",1.50306393560958
"X406",1.87615245091846
"X406",1.08043853043429
"X406",1.51247009104595
"X406",1.33657296429282
"X406",1.16511960849167
"X406",1.27254924246032
"X406",1.71878240367856
"X406",1.44038190261242
"X406",1.15978902718098
"X406",1.49094591967803
"X406",1.66097221482873
"X406",1.14731827621648
"X406",1.54151629228919
"X406",-1.70913669602039
"X406",1.27277825472973
"X406",1.38090073940994
"X406",1.07425625230916
"X406",1.49331846138665
"X406",0.666668514121337
"X406",1.76518021319386
"X406",1.08517178950513
"X406",1.66163707479129
"X406",1.57765431916637
"X406",0.577093811071869
"X406",1.3326699019565
"X406",1.53838824115909
"X406",1.48512594422641
"X406",1.73259899639101
"X406",1.55360493557126
"X406",1.35193678745983
"X406",1.22427638704908
"X406",1.57960973704726
"X406",1.19514770173831
"X406",0.93472537272691
"X406",1.30015507630894
"X406",1.75220747327139
"X406",1.68305410353011
"X406",1.08325489206497
"X406",0.748291931999603
"X406",1.58520019105848
"X406",1.3800985686475
"X406",0.647623633386362
"X406",0.953532470528777
"X406",1.24837070146519
"X406",1.12535130854389
"X406",1.79601851986243
"X406",1.32185863998195
"X406",0.872104994273484
"X406",2.05309841823093
"X406",1.51809315779253
"X406",0.793745299735951
"X406",2.10783419263463
"X406",1.50947727972145
"X406",1.76771226953832
"X406",1.38380242092631
"X406",1.33367833345072
"X406",1.45433984869399
"X406",1.37383878987241
"X406",0.813356546796408
"X406",1.51511633158457
"X406",1.81882675287496
"X406",0.609631262034635
"X406",1.05369339513898
"X406",1.31170547276323
"X406",0.996191951065519
"X406",1.37066270443291
"X406",1.10829078848992
"X406",1.42506712481612
"X406",1.40587896939609
"X406",0.760674774682078
"X406",1.88249173070928
"X406",1.52943256009171
"X406",1.75943652666818
"X406",1.6962504779716
"X406",1.11227940441658
"X406",0.971056158727881
"X406",1.77243569046006
"X406",1.79763937566208
"X406",1.79492469626749
"X406",2.1116443307571
"X406",1.22500128002044
"X406",1.50881358962854
"X406",1.03039081293021
"X406",1.66550404840541
"X406",1.0147617310632
"X406",1.09326011095022
"X406",1.31129220856906
"X406",1.17931815673571
"X406",1.41090656573458
"X406",1.59285959745472
"X406",1.22087340926694
"X406",1.53340279630531
"X406",0.625865715913246
"X406",1.56430855365694
"X406",2.02019700471845
"X406",1.36258733025747
"X406",1.16621164675781
"X406",1.40955232858409
"X406",0.759065600169939
"X406",1.61452165209444
"X406",1.51242804266436
"X406",1.42914198948023
"X406",1.11088977294533
"X406",1.81365637929156
"X406",1.36226671710524
"X406",1.27033772710042
"X406",1.18163996683522
"X406",1.84416784586846
"X406",1.39251538704974
"X406",0.783392544348057
"X406",1.48788965827085
"X406",1.6062558017756
"X406",1.84776520683587
"X406",1.44119410105867
"X406",1.37661133552773
"X406",1.27755293857934
"X406",1.80602263075563
"X406",1.34122637609979
"X406",1.12982162746164
"X406",-1.96611285637283
"X406",1.66345437563982
"X406",1.4665684514177
"X406",1.27519519404321
"X406",1.68975517581735
"X406",1.19125455427024
"X406",1.35482682218474
"X406",1.48772609367774
"X406",1.76954613148339
"X406",1.41531031405064
"X406",1.09702571107083
"X406",1.81753661483334
"X406",1.234358038154
"X406",1.69437743407864
"X406",1.23581400957425
"X406",-0.383201052255529
"X406",1.69985166324665
"X406",1.46847002950989
"X406",2.06691431878227
"X406",1.39878207530161
"X406",1.74158877156113
"X406",0.929845504566387
"X406",0.791468063584251
"X406",1.58665993039167
"X406",1.55390621288602
"X406",0.712097711962152
"X406",1.73968304921445
"X406",1.41320903327159
"X406",1.48458062359881
"X406",1.78244345641129
"X406",1.32554049104509
"X406",0.758630239563071
"X406",1.93510208720659
"X406",1.46545994732913
"X406",2.26644279964634
"X406",1.29860528301947
"X406",1.34802968508927
"X406",-1.96611285637283
"X406",-0.80138029996481
"X406",1.4559298104033
"X406",1.44299949283847
"X406",0.94788825010887
"X406",1.36350534831319
"X406",0.240629620996286
"X406",1.43473061939217
"X406",1.55710216021644
"X406",1.12023614907114
"X406",1.66566905405552
"X406",1.22831043396135
"X406",1.05136326121738
"X406",1.48236023749058
"X406",1.65112747234481
"X406",1.49445362788925
"X406",1.32857723819545
"X406",1.54318415559078
"X406",1.52629749005318
"X406",1.1484925863771
"X406",1.03477934133921
"X406",1.42329729440264
"X406",1.34749921390004
"X406",1.58125880623513
"X406",0.946704244757046
"X406",1.83149770829644
"X406",1.59685134542245
"X406",1.31370614327576
"X406",1.42883161040673
"X406",1.53738285924972
"X406",1.28256271047237
"X406",0.618788028510882
"X406",1.71342944343983
"X406",0.971158742515643
"X406",0.51115087607984
"X406",1.52384199441885
"X406",1.09163605813048
"X406",-0.820051522515874
"X406",1.57296304720195
"X406",0.547502277609948
"X406",1.61464635468693
"X406",0.502481791605997
"X406",0.962842125470751
"X406",1.63240808603997
"X406",1.73564532308319
"X406",1.29084451426507
"X406",1.18024007303784
"X406",1.5722803617336
"X406",1.11177645236249
"X406",1.4034504414543
"X406",1.58290922792252
"X406",1.19140379259058
"X406",1.10060243682291
"X406",0.6734195162263
"X406",1.46025027102258
"X406",1.51229773484114
"X406",1.48713547807847
"X406",1.34844064966769
"X406",1.63654547512815
"X406",1.78673192346265
"X406",0.773690469792243
"X406",0.236530644148723
"X406",1.4093080321145
"X406",1.40724512522753
"X406",1.69681975799478
"X406",0.333766580160839
"X406",1.29530505199252
"X406",1.51499211694569
"X406",1.4022587807943
"X406",1.08398999506195
"X406",1.57260793912943
"X406",1.30757276605505
"X406",1.07541175659962
"X406",1.71827893591986
"X406",1.68549742295089
"X406",1.1313965461124
"X406",1.43642816054194
"X406",1.29102433987996
"X406",1.32362255462304
"X406",1.54406609465943
"X406",1.72947685706641
"X406",0.674941701119543
"X406",1.33450278042283
"X406",0.97851559782679
"X406",1.37982558156532
"X406",1.18010073116328
"X406",1.24395870812339
"X406",1.26774400095639
"X406",1.69059413798413
"X406",1.90304591907607
"X406",2.05975617783971
"X406",0.952508419905782
"X406",1.17743494863409
"X406",1.85573059368718
"X406",-1.96611285637283
"X406",1.43614914587791
"X406",1.70181575976841
"X406",1.57910241725958
"X406",0.231874634545675
"X406",1.5490143946035
"X406",-1.96611285637283
"X406",1.38396049099286
"X406",1.57859009160774
"X406",1.37165430655296
"X406",1.47120812247054
"X406",1.90863444936434
"X406",1.69635698159406
"X406",1.34860188415361
"X406",1.47157375769908
"X406",1.41982859305761
"X406",1.48725716278002
"X406",1.36815985682301
"X406",1.79297114396641
"X406",1.52203609455844
"X406",1.64546498023241
"X406",1.07329861047706
"X406",1.47017628369552
"X406",0.6906435568094
"X406",1.45919249831196
"X406",1.59891611355571
"X406",0.891997151308662
"X406",1.65795916505101
"X406",1.4489415638736
"X406",1.17269515885902
"X406",1.57713414208872
"X406",1.36367351475352
"X406",1.52347804748064
"X406",1.5405583140593
"X406",1.47812528358848
"X406",2.39249424666823
"X406",1.25219955948386
"X406",1.51613365777708
"X406",1.54518580566089
"X406",1.15368935160652
"X406",1.48099321682332
"X406",1.25712683594817
"X406",1.5435521377755
"X406",1.37790974430363
"X406",1.31620071403436
"X406",1.29023573618752
"X406",0.513336853547972
"X406",1.74959337020946
"X406",1.5615719455677
"X406",1.44802575798126
"X406",1.09666006239579
"X406",1.30354439869001
"X406",1.81564705122914
"X406",1.35410212335364
"X406",1.60734292959637
"X406",1.43997832264707
"X406",0.643921640328351
"X406",1.08179916636806
"X406",0.349884682287308
"X406",1.09497481017245
"X406",0.905912339221178
"X406",2.05151844016258
"X406",1.79710177279419
"X406",1.28909889182091
"X406",1.22930804958349
"X406",1.27144472558089
"X406",1.47979849154494
"X406",1.993443872016
"X406",1.02543005334379
"X406",1.04194641705806
"X406",1.4483477691596
"X406",1.04287558648152
"X406",1.58833670495148
"X406",0.151698045441741
"X406",1.65206120421297
"X406",1.80724535250481
"X406",1.18594259393799
"X406",1.3324557694613
"X406",1.32473474315842
"X406",1.35673711198987
"X406",1.66816967915988
"X406",1.50900332219093
"X406",1.25760524386682
"X406",1.71231572923588
"X406",1.08453374697178
"X406",1.71994918182278
"X406",1.70562310790515
"X406",1.16156137697273
"X406",1.18751184695168
"X406",0.876231174874813
"X406",1.76896909920283
"X406",0.871546203519109
"X406",1.51979355552649
"X406",1.87396775452203
"X406",1.72909401006922
"X406",1.23535652358918
"X406",1.2834596702291
"X406",1.20076082979244
"X406",1.38260330286721
"X406",1.00444814986509
"X406",1.00122179796661
"X406",0.848963163715085
"X406",1.63103008999841
"X406",1.0010138289607
"X406",1.11118112633957
"X406",1.75308975498278
"X406",1.57747393917849
"X406",0.0578727644551792
"X406",1.31591326311514
"X406",0.577310572189795
"X406",1.23793972452854
"X406",2.02011165748089
"X406",1.32284378450395
"X406",1.44061073566461
"X406",1.36646742336638
"X406",1.53687881817223
"X406",1.05230606153834
"X406",1.2561710434296
"X406",1.13579468340727
"X406",0.655154808456214
"X406",1.85570382354073
"X406",2.07523149519075
"X406",1.00252037929747
"X406",1.413360215615
"X406",1.70193552450855
"X406",1.58465770118322
"X406",1.77960120714099
"X406",1.25949640489339
"X406",1.59661342233519
"X406",1.73641720125133
"X406",1.39214781985666
"X406",1.79914059666092
"X406",1.83733658349729
"X406",1.60062986023564
"X406",1.16320984963777
"X406",0.985463712100476
"X406",1.46897427651129
"X406",1.3825658019809
"X406",1.94162574046799
"X406",1.29026640103477
"X406",1.74421794835954
"X406",1.6953393373029
"X406",1.92576113533699
"X406",1.28141015084798
"X406",1.33330697451826
"X406",1.20874008316348
"X406",1.0780925516577
"X406",1.8539376054708
"X406",0.91738502204431
"X406",1.41846127520136
"X406",1.47390930192145
"X406",1.522814881674
"X406",1.54943332328135
"X406",0.775862719573229
"X406",1.83986080959993
"X406",1.34774531545501
"X406",1.66597764095131
"X406",1.1054554937044
"X406",1.39125293275646
"X406",0.855884041912967
"X406",1.57569281086495
"X406",0.224950806988158
"X406",1.51891542714473
"X406",1.51683743006095
"X406",1.64691496883065
"X406",1.72774750788233
"X406",1.64717809024039
"X406",1.14812500469257
"X406",1.66376232475566
"X406",1.28055469349584
"X406",0.890598107724057
"X406",1.41660116739026
"X406",1.69056312556723
"X406",0.993200332889654
"X406",1.03751791296144
"X406",2.15069816650209
"X406",1.52030873661331
"X406",1.55926881820593
"X406",1.54559708594559
"X406",1.48871991149371
"X406",0.768823300276759
"X406",0.944261680302147
"X406",1.50497109744825
"X406",1.17247099022067
"X406",1.92716023340304
"X406",1.09055944428556
"X406",1.53146317286716
"X406",1.35789859794933
"X406",1.76057780188785
"X406",1.13204846334904
"X406",1.66857096182215
"X406",0.183906970480551
"X406",1.58915496087922
"X406",1.58139975034226
"X406",1.09436218809532
"X406",1.50962919897212
"X406",1.25127549563353
"X406",1.63891767212375
"X406",1.7450828387924
"X406",1.44400367769327
"X406",0.761908425064955
"X406",1.57716613618021
"X406",1.66084013948588
"X406",1.52286855949972
"X406",0.552103859221669
"X406",1.33799299768099
"X406",1.1984476208275
"X406",1.61745524135773
"X406",1.47099185393072
"X406",1.25135540811982
"X406",1.46352964550129
"X406",1.44828670555962
"X406",1.57465804081849
"X406",0.949254227690123
"X406",0.839520561154213
"X406",1.8540222896646
"X406",1.11462307746547
"X406",1.01374769009806
"X406",1.80315898281616
"X406",1.59112890065144
"X406",1.92018163288787
"X406",1.60565149390949
"X406",1.87312386040528
"X406",1.72333691099717
"X406",1.50878474634488
"X406",-1.96611285637283
"X406",1.51178861437521
"X406",1.2433260988428
"X406",1.1373789027899
"X406",1.64052020033361
"X406",1.41656334097796
"X406",1.5188323806547
"X406",1.51361382094135
"X406",0.897171799763275
"X406",1.46591064523586
"X406",1.42990619766271
"X406",0.531226384094762
"X406",1.54087355882182
"X406",1.49354003648682
"X406",1.56596762385207
"X406",1.08700044172686
"X406",1.58977241286806
"X406",1.77118563626855
"X406",0.824855754185209
"X406",1.55435429568096
"X406",1.27588941543497
"X406",1.09754240518376
"X406",1.33765525873462
"X406",1.81779177873604
"X406",0.421971691117318
"X406",1.26245137716976
"X406",1.5084044314014
"X406",1.37943194118846
"X406",1.15684846811798
"X406",1.52717946217424
"X406",1.37229547016608
"X406",1.02818936980034
"X406",1.40180049727411
"X406",1.56356975614321
"X406",1.6512202956608
"X406",1.59632561392371
"X406",0.349581231753915
"X406",1.51614937267806
"X406",1.27349124830291
"X406",1.23773125968701
"X406",1.64462189042398
"X406",1.66881610669989
"X406",1.1923955777332
"X406",1.18575052642808
"X406",1.13383702525083
"X406",1.50883150423943
"X406",1.31316807559158
"X406",1.22909716120551
"X406",1.70076908498642
"X406",1.55257311874709
"X406",-1.96611285637283
"X406",1.3288198703365
"X406",0.051419083721647
"X406",1.76263755857834
"X406",1.22377283769242
"X406",1.6982978012906
"X406",1.17812144565716
"X406",1.41842505843159
"X406",1.68927886978672
"X406",1.74882066221649
"X406",1.5066650868518
"X406",1.8332711671829
"X406",1.41862077155207
"X406",0.931076638193906
"X406",1.65244383397812
"X406",1.51639008443938
"X406",1.30982627638996
"X406",1.81817799117849
"X406",1.75529057356694
"X406",1.59519732407906
"X406",1.69700397562612
"X406",1.09878912747988
"X406",1.28516661648236
"X406",1.47047048532731
"X406",1.04937625059624
"X406",1.92237425124742
"X406",1.78788625559414
"X406",0.972903679574381
"X406",0.574078774195723
"X406",1.35443256275593
"X406",2.00460464017333
"X406",1.22030245550804
"X406",1.35668050000465
"X406",1.56859256901432
"X406",1.59601259676931
"X406",1.19903073560329
"X406",1.50344690555386
"X406",1.85174793668761
"X406",1.17700833838423
"X406",1.12323654913848
"X406",1.41882575498599
"X406",1.14829152883818
"X406",1.49170036702437
"X406",1.39819538833671
"X406",1.11801015505649
"X406",1.31742074915829
"X406",0.821439363984251
"X406",1.04788177679859
"X406",0.747078166679569
"X406",1.33447882457581
"X406",1.00579536223754
"X406",1.6036255408183
"X406",1.83144352115192
"X406",1.33454617325891
"X406",1.58491746479361
"X406",1.79896174665711
"X406",1.66873004054752
"X406",1.73146197866997
"X406",1.58644589828741
"X406",1.43719618295258
"X406",1.55254712025567
"X406",0.671083753292477
"X406",1.13428251067878
"X406",1.5244677386912
"X406",1.66537230400753
"X406",1.03279865931169
"X406",1.2153653463951
"X406",1.34764201984984
"X406",1.51876494763434
"X406",1.68499766350346
"X406",1.49368558359294
"X406",1.31813842880089
"X406",-0.555634689269043
"X406",1.04429918028113
"X406",1.5690574469538
"X406",1.08593653732986
"X406",1.11585600376648
"X406",1.16662510101854
"X406",1.48363997113073
"X406",1.35722085712549
"X406",0.153876159832536
"X406",1.58474827843998
"X406",1.79652850365074
"X406",1.79911881357046
"X406",0.992967613228671
"X406",1.65438580053141
"X406",2.00409293243608
"X406",1.00963901696337
"X406",1.10646434017585
"X406",1.50380605488029
"X406",1.15719588068629
"X406",1.30476497907673
"X406",2.04162424099914
"X406",0.434222329352821
"X406",1.22609358130262
"X406",1.14571637961875
"X406",1.53062399996137
"X406",1.02545588468927
"X406",1.64879000573068
"X406",1.04250073172669
"X406",1.89267562657385
"X406",1.75110132927902
"X406",1.80774473104842
"X406",1.91368308402016
"X406",1.56935749923872
"X406",-0.29839945688067
"X406",1.71347706685938
"X406",1.56601492936438
"X406",0.742121974734003
"X406",1.82864097819967
"X406",1.57236504271658
"X406",0.948637833935681
"X406",1.39915972282502
"X406",1.34463737395623
"X406",1.60802433818784
"X406",1.1347020440164
"X406",1.40273633562693
"X406",1.25466281663422
"X406",0.925564376158509
"X406",1.58360726119321
"X406",1.66164946145255
"X406",1.45135002745417
"X406",1.45733586706964
"X406",1.74599437027426
"X406",1.76484583622818
"X406",1.35699313023653
"X406",1.19185655565976
"X406",1.37098036121324
"X406",1.6831490451934
"X406",1.1732136131492
"X406",1.56685294961501
"X406",1.68978513588673
"X406",1.42595200758976
"X406",1.48062162200614
"X406",1.88195514122592
"X406",1.4445317222138
"X406",0.884162094765645
"X406",0.798866913161289
"X406",0.614971236982013
"X406",1.05162990597603
"X406",1.58776883271863
"X406",0.794091029462524
"X406",1.35025814953355
"X406",0.997358122790984
"X406",1.56971647191523
"X406",1.61555687727179
"X406",0.982080625971888
"X406",0.766995633607957
"X406",1.27661250808626
"X406",1.08728640634623
"X406",1.11175370645189
"X406",1.49240749899966
"X406",1.68272994008803
"X406",1.30047557106518
"X406",0.673601828178643
"X406",1.21761747098477
"X406",1.30321296392455
"X406",1.46877228821075
"X406",1.37257841271453
"X406",0.228093214843323
"X406",1.28429557613937
"X406",1.60763238285395
"X406",1.3439245737366
"X406",1.93210240888452
"X406",1.61946765081114
"X406",1.8863723855651
"X406",1.36292283997954
"X406",1.60273641980906
"X406",1.45734927033951
"X406",1.71531114145821
"X406",1.4505045649229
"X406",0.855498936198103
"X406",-0.911733229911343
"X406",1.77248666160401
"X406",1.39976354499744
"X406",1.82444790432694
"X406",1.4815907448814
"X406",1.75629601887333
"X406",1.24725289359482
"X406",0.523092110598889
"X406",0.991304474245238
"X406",1.11620008497355
"X406",1.09896932809057
"X406",1.51832973236969
"X406",1.78438178840855
"X406",1.68501863010207
"X406",0.928874493150545
"X406",1.37497329379682
"X406",1.62754393736142
"X406",-1.96611285637283
"X406",1.82377383905887
"X406",0.816001120365986
"X406",1.58528938213751
"X406",1.60711636615322
"X406",0.792503700221635
"X406",1.59373683915794
"X406",1.41874508553521
"X406",1.27924869300982
"X406",1.57438300457908
"X406",1.20619943112101
"X406",0.531149557625957
"X406",1.54787815211898
"X406",0.912168733471473
"X406",1.76734756349263
"X406",1.48425286673617
"X406",1.99178172661273
"X406",1.42430316140595
"X406",1.62111867299119
"X406",1.28221942456873
"X406",-0.804230549160241
"X406",1.91110826949289
"X406",0.975656559649937
"X406",1.27452934911134
"X406",1.31451016570708
"X406",1.53947022048189
"X406",1.67952106366573
"X406",0.643734633879304
"X406",1.47046420707384
"X406",0.788471231703942
"X406",1.32557881470552
"X406",1.26604693844125
"X406",1.02065775456979
"X406",1.18328529773154
"X406",1.11927774635854
"X406",1.62387181620476
"X406",1.24613228862945
"X406",1.39558440901361
"X406",1.47201477206804
"X406",1.27604763528103
"X406",1.81677019043355
"X406",1.79741684954752
"X406",1.48188711035541
"X406",1.09650794940412
"X406",1.67028162172487
"X406",1.48935554758309
"X406",1.3926406262571
"X406",1.74374480190862
"X406",1.53954534791681
"X406",1.85310444569348
"X406",0.542089466384498
"X406",2.07053110092502
"X406",0.538332252387841
"X406",1.28716871051181
"X406",1.27601188963463
"X406",1.50446881187752
"X406",1.09054784899426
"X406",0.950762001670841
"X406",1.58692316795446
"X406",1.86298539980198
"X406",1.38384108159449
"X406",0.325701691362137
"X406",1.58019789791413
"X406",1.4560909933705
"X406",1.98158291613296
"X406",1.10064903875404
"X406",1.71489077844603
"X406",0.489020920345221
"X406",1.34046577264476
"X406",1.03724900229542
"X406",1.98978264429757
"X406",1.00097385260841
"X406",1.7178569003047
"X406",1.2256996090665
"X406",1.84408541790626
"X406",1.07738288820508
"X406",1.84971854051706
"X406",1.75605305986182
"X406",1.50338885717462
"X406",1.6570724643753
"X406",1.66038463134305
"X406",1.76927573865103
"X406",0.34412429303838
"X406",0.702180861106249
"X406",1.3478313511492
"X406",1.59773229133951
"X406",1.45285132417822
"X406",0.818144188234876
"X406",1.455866895139
"X406",1.43453932285072
"X406",1.50436736805356
"X406",1.55610173777731
"X406",0.578144288313599
"X406",1.30756674948428
"X406",1.17215301566834
"X406",1.66883739870764
"X406",1.52750834379866
"X406",2.00623374768768
"X406",1.71514963232431
"X406",1.43637540551274
"X406",1.0422653273698
"X406",1.57285861428388
"X406",1.35071594258823
"X406",1.3915757666427
"X406",1.54948299505352
"X406",0.477299675684479
"X406",1.84685270132349
"X406",1.10392094909515
"X406",1.46384763251212
"X406",1.52224474666372
"X406",1.42561351420423
"X406",1.03223880802011
"X406",1.68962093752603
"X406",1.29146674476079
"X406",1.57381624278057
"X406",1.84536283465057
"X406",-0.447272983990815
"X406",1.18134579215754
"X406",1.41984720927943
"X406",1.15862228756588
"X406",0.0618097574453965
"X406",-0.211277478273137
"X406",1.70910366424328
"X406",1.22186393499598
"X406",-0.178451746291839
"X406",1.02584441815281
"X406",1.45222958885831
"X406",1.06337799896911
"X406",1.18052339671134
"X406",1.53219722455509
"X406",1.09834707516357
"X406",1.62982401877853
"X406",1.49998660049035
"X406",1.43966937357076
"X406",1.5688558412566
"X406",1.73890396676736
"X406",1.2848114296698
"X406",1.2064927804372
"X406",1.6704931616282
"X406",1.46479432520576
"X406",1.33206875890953
"X406",1.83167789830496
"X406",1.27354490908346
"X406",1.20038112563247
"X406",-0.0600634552189441
"X406",1.27938446777535
"X406",1.81764575393205
"X406",1.43542037373373
"X406",1.26024542298512
"X406",1.7005242261129
"X406",0.925284885151403
"X406",2.04279117771399
"X406",1.46443444760309
"X406",1.39169590282399
"X406",0.820582876688771
"X406",1.843548999271
"X406",1.14182901547665
"X406",1.41269889422332
"X406",1.50605152196689
"X406",1.62328274215416
"X406",1.46752399539972
"X406",1.84772439203161
"X406",0.90236562466217
"X406",1.13823427222482
"X406",1.4237688950413
"X406",1.35329730252866
"X406",0.615521420519889
"X406",1.47003920543164
"X406",-1.96611285637283
