"model","value","concentration"
"hexazinone",0.532569496014448,1.70330332165976
"hexazinone",-0.398916576836843,0.671046679855121
"hexazinone",0.569689255302395,1.76771765718865
"hexazinone",0.475269353999977,1.60844738087912
"hexazinone",-0.171119042279683,0.84272124804175
"hexazinone",-0.490717164847726,0.612187197576726
"hexazinone",-0.866328790248988,0.420492434987172
"hexazinone",-0.537925439867301,0.583958453549281
"hexazinone",-1.67070471212334,0.18811445238198
"hexazinone",-0.469888391137532,0.625072027967731
"hexazinone",-1.71862033596779,0.179313369537331
"hexazinone",-0.321905944790859,0.724766355175337
"hexazinone",-0.174683276390123,0.839722938736188
"hexazinone",-0.573063371091899,0.563795675225313
"hexazinone",-0.411373653728573,0.662739250338135
"hexazinone",-0.479902841590269,0.618843514737134
"hexazinone",-0.441710848777482,0.64293551417063
"hexazinone",-2.12080200557423,0.119935401068938
"hexazinone",-0.436564802144538,0.646252617973721
"hexazinone",-0.324111076229223,0.723169910931674
"hexazinone",-0.345353969705965,0.707969709280366
"hexazinone",-0.424841661162864,0.653873310473204
"hexazinone",0.542832504691588,1.72087435000949
"hexazinone",-0.744618598061129,0.47491539905594
"hexazinone",-0.837579555876205,0.4327567202484
"hexazinone",-0.716338999659349,0.488537522070792
"hexazinone",-0.487004776779152,0.614464097778328
"hexazinone",-1.69409371508971,0.183765697661138
"hexazinone",-0.35301008940725,0.702570104825573
"hexazinone",-0.559410270328271,0.57154602212991
"hexazinone",-0.203485869387185,0.815881733150093
"hexazinone",-0.397488070948457,0.672005958993497
"hexazinone",-0.741044426126458,0.476615865415913
"hexazinone",-0.621826571420966,0.536962740501765
"hexazinone",-1.35951949047744,0.256784134535824
"hexazinone",-0.155287118239463,0.856169320362326
"hexazinone",-0.572698522351559,0.564001412896511
"hexazinone",-0.583398313348092,0.557998885816138
"hexazinone",-0.431084664170497,0.649803893338164
"hexazinone",-0.589034139283377,0.554862946328587
"hexazinone",-2.12929835220107,0.118920705037287
"hexazinone",-0.417382740707593,0.65876873407488
"hexazinone",-0.321194608131109,0.725282091462844
"hexazinone",-0.227820550892878,0.796267136442196
"hexazinone",-0.47352290121815,0.622804320879409
"hexazinone",0.350541953448918,1.4198368255828
"hexazinone",-0.775911952668893,0.460283832472009
"hexazinone",-0.307317637917361,0.735416967489856
"hexazinone",-0.616751730403919,0.539694667225616
"hexazinone",-0.719509630609362,0.48699100289943
"hexazinone",-0.642058183467012,0.526208275564555
"hexazinone",-0.293175368106639,0.745891323677799
"hexazinone",-0.426941995298863,0.652501399278893
"hexazinone",-1.20984295113885,0.298244114650632
"hexazinone",-0.253086872397937,0.776400431126767
"hexazinone",-0.391876167378784,0.675787793353237
"hexazinone",-0.377363929298954,0.685666494357514
"hexazinone",-0.423905421713946,0.654485779124983
"hexazinone",0.40419973298372,1.49810313768763
"hexazinone",-0.719983026560819,0.486760517889901
"hexazinone",-0.517418840790858,0.59605708232443
"hexazinone",-0.421917437970724,0.655788180361363
"hexazinone",-0.507604896134508,0.601935551848413
"hexazinone",-0.316233340699909,0.728889350771574
"hexazinone",-0.957335846701892,0.383914331359489
"hexazinone",0.400898474050925,1.49316566574294
"hexazinone",-0.101885932881125,0.903132563523116
"hexazinone",-0.311920908054536,0.732039424360952
"hexazinone",-0.814898653338698,0.442684189652623
"hexazinone",-0.39503139212627,0.673658891331951
"hexazinone",-0.182119825574203,0.833501459640719
"hexazinone",-0.251158317372853,0.777899206850885
"hexazinone",-0.137443545614471,0.871583553322213
"hexazinone",-0.477969382367655,0.620041180884287
"hexazinone",-0.459919053012633,0.631334748084476
"hexazinone",0.4213393125053,1.52400130338761
"hexazinone",-0.581590078947678,0.559008791394693
"hexazinone",-0.41584466459555,0.659782750145166
"hexazinone",-0.578924729367651,0.560500732631302
"hexazinone",-0.404559036921894,0.667270987861847
"hexazinone",-0.468901210813287,0.625689391449381
"hexazinone",-0.792743452587394,0.452601399982361
"hexazinone",-0.477848292684323,0.620116266020459
"hexazinone",-0.366986681920027,0.692818872000093
"hexazinone",-2.30258509299405,0.1
"hexazinone",-0.746585370627369,0.473982266408432
"hexazinone",-1.07265242025142,0.342099920204211
"hexazinone",-0.552909328923625,0.575273712951266
"hexazinone",-0.648762665459759,0.522692121822261
"hexazinone",-1.4112853491983,0.243829675371099
"hexazinone",-0.611708533995947,0.542423328236117
"hexazinone",-0.336515418178159,0.714254870982403
"hexazinone",-0.35006535008935,0.704642039793786
"hexazinone",-0.229751775748153,0.794730849492113
"hexazinone",-0.197854373250308,0.820489329632365
"hexazinone",-0.329890073395857,0.719002766620426
"hexazinone",-0.139289900334131,0.869975785626439
"hexazinone",-0.344644771667619,0.708471978092372
"hexazinone",-0.613471080244704,0.541468124076734
"hexazinone",-0.642319719634431,0.526070671063961
"hexazinone",-0.223618835991897,0.799619862601746
"hexazinone",-1.43020286606187,0.239260379509132
"hexazinone",-0.450562359059813,0.637269676459242
"hexazinone",-0.609745705219522,0.543489057934082
"hexazinone",-0.193487388926542,0.82408022866588
"hexazinone",-0.472732931620994,0.623296511740194
"hexazinone",-0.47045768455142,0.624716279851141
"hexazinone",0.584560268132947,1.79420184442043
"hexazinone",0.418087306167735,1.51905329133447
"hexazinone",-0.418841008325495,0.657808773072431
"hexazinone",-0.618592757525413,0.538701988760297
"hexazinone",-0.543050752712961,0.580973140652297
"hexazinone",-0.598608658531322,0.549575751931576
"hexazinone",-0.279627803107678,0.756065094171618
"hexazinone",-0.273133877995438,0.760990900872534
"hexazinone",-0.755821500176405,0.469624659480483
"hexazinone",-0.461651232340199,0.630242109681097
"hexazinone",-1.03053857711113,0.356814736560042
"hexazinone",-2.30258509299405,0.1
"hexazinone",-0.700584293084129,0.496295237182933
"hexazinone",-0.464092932367246,0.628705124696594
"hexazinone",-0.943888527300558,0.389111817804458
"hexazinone",-1.0460471868834,0.35132372508321
"hexazinone",-0.404083965329975,0.667588064663419
"hexazinone",-0.212060198812723,0.808916000317945
"hexazinone",-0.676084105480043,0.50860474043555
"hexazinone",-0.250071291007534,0.778745263557956
"hexazinone",-0.309228340393991,0.734013146038367
"hexazinone",-0.305841849566119,0.736503088529046
"hexazinone",-0.844686187410665,0.429692179870848
"hexazinone",-0.598952639105367,0.549386741058843
"hexazinone",0.414383538845893,1.51343747764726
"hexazinone",-1.06290803601405,0.345449767869177
"hexazinone",-0.854886597823929,0.425331421856275
"hexazinone",-0.833430799859074,0.434555851793817
"hexazinone",-0.578719407629402,0.560615827431343
"hexazinone",-0.404681320811841,0.667189396358568
"hexazinone",0.44705624446931,1.56370224641613
"hexazinone",-0.570522369738683,0.565230102467976
"hexazinone",-0.127956459291227,0.87989168941841
"hexazinone",-0.253159274065101,0.776344220476064
"hexazinone",-0.0701215737025056,0.932280472227257
"hexazinone",-0.717445367564596,0.48799731872279
"hexazinone",0.0233452574733366,1.02361989096231
"hexazinone",-0.440664339392442,0.643608704408697
"hexazinone",-0.299211710737884,0.741402429962961
"hexazinone",-0.426442917091231,0.65282712978346
"hexazinone",-0.0588507754296885,0.942847454666263
"hexazinone",-1.00043276887275,0.367720268845277
"hexazinone",-0.582435396988138,0.558536450845671
"hexazinone",-0.490116921532379,0.612554769154968
"hexazinone",-0.495149164850183,0.609479987524432
"hexazinone",-0.776346449120754,0.460083884221499
"hexazinone",-0.754868460380517,0.470072443814351
"hexazinone",-0.333683123581056,0.716280718739007
"hexazinone",-0.23957588685601,0.78696155103801
"hexazinone",-0.811409387700347,0.44423153035569
"hexazinone",-0.994430053309517,0.36993422725942
"hexazinone",-0.230245548866775,0.794338529628566
"hexazinone",-1.07538927777802,0.341164921525464
"hexazinone",-0.602322071151565,0.54753873488176
"hexazinone",-0.75218376290228,0.471336141683069
"hexazinone",-0.541541993467217,0.581850350832867
"hexazinone",-0.268972815024577,0.764164029146186
"hexazinone",-0.760023431371395,0.467655469072549
"hexazinone",-0.433334246270929,0.648343749103856
"hexazinone",-0.425093569218218,0.653708615264011
"hexazinone",-0.218685113576345,0.803574713086744
"hexazinone",-0.359500313174743,0.6980250328543
"hexazinone",-0.699044756260929,0.497059890430641
"hexazinone",-1.90845085563232,0.14830996226934
"hexazinone",-1.02367831239531,0.359270995768255
"hexazinone",-0.630588946013723,0.532278225537328
"hexazinone",-1.32046326644999,0.267011575804143
"hexazinone",-0.109130026314639,0.896613826526935
"hexazinone",-0.458536127775888,0.632208440827064
"hexazinone",-2.30258509299405,0.1
"hexazinone",-0.507388197097943,0.602066004836581
"hexazinone",-0.3981753862535,0.671544237705031
"hexazinone",-0.352365416577368,0.703023178709761
"hexazinone",-0.50245616689923,0.605042747211614
"hexazinone",-0.685171878130894,0.504003594933877
"hexazinone",-1.52438922837811,0.217754014230252
"hexazinone",-0.839351395558614,0.431990623619263
"hexazinone",0.493569319249826,1.63815288793013
"hexazinone",-1.05177827662565,0.349316015962082
"hexazinone",-1.54861344789974,0.212542470821159
"hexazinone",0.551188707485152,1.7353145737541
"hexazinone",-1.35636182630025,0.257596254124392
"hexazinone",-0.208376760287435,0.811901086993802
"hexazinone",-0.351356240785523,0.703733010795256
"hexazinone",-0.340982546472299,0.711071318801065
"hexazinone",-0.410976542929991,0.663002483513998
"hexazinone",0.312161429302875,1.36637524823075
"hexazinone",-0.913904131654074,0.400955780166945
"hexazinone",-0.685668694389019,0.503753259944156
"hexazinone",-0.324095997897624,0.723180815209602
"hexazinone",-0.408687914119692,0.664521587768883
"hexazinone",-0.477821330368625,0.620132986016396
"hexazinone",-0.259978565472324,0.771068113107249
"hexazinone",-0.619862992933572,0.538018144833061
"hexazinone",-0.204108061021851,0.815374256251162
"hexazinone",-0.217708559398536,0.804359830622501
"hexazinone",-0.634537906030047,0.530180424898684
"hexazinone",-0.298687088271173,0.741791488380063
"hexazinone",-1.35462672044875,0.258043598875262
"hexazinone",-0.67105710877787,0.51116793196832
"hexazinone",-0.263358274681197,0.768466525885229
"hexazinone",-0.667182300194335,0.513152452193752
"hexazinone",-0.363307203678423,0.695372779607374
"hexazinone",-0.646214859541222,0.524025537825103
"hexazinone",-0.546712217803975,0.57884981738815
"hexazinone",-1.26010077268154,0.283625443363114
"hexazinone",-0.200202147486311,0.8185652654413
"hexazinone",-0.839011432946666,0.432137509246402
"hexazinone",-0.328319836461526,0.720132658187034
"hexazinone",-0.570909517806899,0.565011317079611
"hexazinone",-0.267370666490599,0.765389314707838
"hexazinone",0.0555834308561846,1.05715721292464
"hexazinone",-0.394218914728665,0.674206446362776
"hexazinone",-0.932342913266032,0.393630387304703
"hexazinone",-0.576543282940306,0.561837125741261
"hexazinone",-0.536946491094972,0.584530398867382
"hexazinone",-0.214183485890778,0.807200261574785
"hexazinone",-0.474338182448909,0.622296767133795
"hexazinone",-0.618445317905823,0.538781420632151
"hexazinone",-0.847524584145011,0.428474272260892
"hexazinone",-0.416857498718805,0.659114837961107
"hexazinone",-0.13105523941669,0.877169318731219
"hexazinone",-0.407437385316137,0.665353110968465
"hexazinone",-0.348357662090717,0.705846376571532
"hexazinone",-0.341419304226849,0.710760820699703
"hexazinone",-0.454422942001236,0.634814186877551
"hexazinone",-0.770991006083941,0.462554446829461
"hexazinone",-0.646154816617228,0.524057002795256
"hexazinone",-0.302999389776516,0.738599547081134
"hexazinone",-0.286690284073415,0.750744210272321
"hexazinone",-0.422799270172992,0.655210140130757
"hexazinone",0.520217397816321,1.68239335858764
"hexazinone",-0.501640821456454,0.605536267225544
"hexazinone",-1.67744068010743,0.186851577570599
"hexazinone",-0.825429047738312,0.438047009062394
"hexazinone",-0.476776465477681,0.620781279831944
"hexazinone",0.540916632517708,1.71758053100317
"hexazinone",-0.815926110101515,0.4422295843718
"hexazinone",0.345866567666254,1.41321403478981
"hexazinone",-0.171880927322478,0.842079435852222
"hexazinone",-0.158014842469477,0.853837108823206
"hexazinone",-2.30258509299405,0.1
"hexazinone",-0.81007619139889,0.444824173155765
"hexazinone",-0.380689036983485,0.683390365711663
"hexazinone",-0.840910362256738,0.431317689300526
"hexazinone",-0.231707030773429,0.793178466152131
"hexazinone",-1.26261060124705,0.282914484688859
"hexazinone",-0.933767104882643,0.393070181222153
"hexazinone",-0.387993303989031,0.678416885935805
"hexazinone",0.416398448629787,1.51648999186593
"hexazinone",-0.657429973663878,0.518181364407084
"hexazinone",-0.580273537554566,0.559745234280076
"hexazinone",-0.376499782583802,0.686259266890633
"hexazinone",-0.214226496314125,0.807165544296416
"hexazinone",-1.06765585990398,0.343813520589146
"hexazinone",-0.637134970013703,0.528805298830438
"hexazinone",-1.08757301749855,0.337033476253812
"hexazinone",-1.15419735562694,0.315310517575774
"hexazinone",-0.482055549685707,0.617512758172275
"hexazinone",-0.46910308028416,0.625563096610963
"hexazinone",-0.604668466401861,0.546255498673298
"hexazinone",-1.135470944558,0.321270784973842
"hexazinone",-0.598063675746302,0.549875342883984
"hexazinone",-0.57616183543902,0.56205147798847
"hexazinone",-0.305152757236975,0.737010782061512
"hexazinone",-0.75164377996434,0.47159072388645
"hexazinone",-0.439090148529436,0.644622665225066
"hexazinone",-0.247388108279485,0.780837585184008
"hexazinone",-0.38698809110311,0.679099182200621
"hexazinone",-0.260295178436466,0.770824021589711
"hexazinone",-1.59161663772429,0.203596204235372
"hexazinone",-0.304157482831244,0.737744675181583
"hexazinone",-0.306554346307453,0.735978519377583
"hexazinone",-0.542874577223595,0.581075502896255
"hexazinone",0.390351688549129,1.47750032246591
"hexazinone",-0.670983799365665,0.511205406762561
"hexazinone",-0.561702745069002,0.570237268027046
"hexazinone",-0.852858069158664,0.426195094533978
"hexazinone",-0.44924747921963,0.638108160641747
"hexazinone",-0.962215352686374,0.38204558207659
"hexazinone",-0.533361524768573,0.586629681344244
"hexazinone",-0.330726843837111,0.718401378005336
"hexazinone",-0.223450139263009,0.799754767235586
"hexazinone",0.455664349927708,1.5772208616147
"hexazinone",-0.27737210622762,0.757772472786016
"hexazinone",-0.722785444705556,0.485398320996576
"hexazinone",-0.387378989853738,0.678833775055786
"hexazinone",-0.429083806923592,0.651105359757281
"hexazinone",-0.739176889120273,0.47750679484521
"hexazinone",-0.861262151288406,0.42262832466266
"hexazinone",-0.760238356813777,0.467554968814395
"hexazinone",-0.266763648860374,0.765854060556042
"hexazinone",-0.378097909658861,0.685163413265615
"hexazinone",-1.20419673920881,0.2999328270566
"hexazinone",-0.545898853400626,0.579320824748842
"hexazinone",-0.756378943781028,0.469362943170301
"hexazinone",-0.695437695571342,0.498856053108205
"hexazinone",-0.313266818806857,0.731054827367054
"hexazinone",-0.158507204829943,0.853416815045761
"hexazinone",-0.616260617284569,0.539959783452834
"hexazinone",-0.412194712549872,0.662195325758018
"hexazinone",-0.853950666694233,0.425729689120721
"hexazinone",-0.536783717440915,0.584625552760376
"hexazinone",-0.366747652290818,0.692984496031913
"hexazinone",-0.56788385984454,0.566723436908303
"hexazinone",-0.29443539767783,0.744952070420778
"hexazinone",-0.27022227652699,0.763209831850769
"hexazinone",-0.764327307509969,0.465647062923984
"hexazinone",-0.18572242655357,0.830504088873184
"hexazinone",-0.440433591537499,0.643757232872315
"hexazinone",-0.378677599800981,0.684766345888345
"hexazinone",-0.79315609378331,0.452414676526943
"hexazinone",-0.498209034075745,0.607617908778591
"hexazinone",-0.373825303406801,0.688097109550436
"hexazinone",-0.219975951292975,0.802538097733999
"hexazinone",-0.147956551777605,0.862468586854966
"hexazinone",-0.29218782901791,0.746628284344714
"hexazinone",-0.623978104700737,0.535808689230621
"hexazinone",-0.405053744496162,0.666940965489077
"hexazinone",-0.216520498250959,0.805316027183456
"hexazinone",-0.493583997979696,0.610434672334754
"hexazinone",-0.293756901864466,0.745457688792292
"hexazinone",0.476763023684165,1.61085166512679
"hexazinone",-0.831355245632967,0.435458732693492
"hexazinone",-0.66790056566084,0.512784004845632
"hexazinone",-0.574284787606526,0.563107466257176
"hexazinone",-0.259696369163932,0.771285736387085
"hexazinone",-0.479739149395106,0.618944822881973
"hexazinone",-0.472097678367141,0.623692588668651
"hexazinone",-0.589592429552155,0.554553258201124
"hexazinone",-0.805544446609735,0.446844577304837
"hexazinone",-0.460676575878083,0.630856678674165
"hexazinone",-0.542735909955565,0.581156084635656
"hexazinone",-0.598116538349121,0.549846275810421
"hexazinone",-0.392460047333429,0.675393329578056
"hexazinone",-0.593584901129629,0.552343633945664
"hexazinone",-0.416084065894666,0.659624816203197
"hexazinone",-0.438544943626452,0.644974212486658
"hexazinone",-0.769029464884696,0.463462656888329
"hexazinone",-0.297057676365214,0.743001157519981
"hexazinone",-0.963278821790789,0.381639504367393
"hexazinone",-0.0191525275460828,0.981029716775234
"hexazinone",-0.254946246001779,0.774958153940711
"hexazinone",-0.570283827572893,0.565364949763532
"hexazinone",-0.642248529943233,0.526108123205669
"hexazinone",-0.910861745310813,0.402177500086411
"hexazinone",-0.552971071060903,0.575238195419184
"hexazinone",0.513560361756259,1.67123080132882
"hexazinone",-0.500292988945854,0.606352978964535
"hexazinone",-0.480807762402629,0.618283763664449
"hexazinone",-0.627703598671957,0.533816250902126
"hexazinone",-0.657844228269765,0.517966749845797
"hexazinone",-1.66770661978528,0.188679283164683
"hexazinone",-0.319856219555638,0.726253450611047
"hexazinone",-0.188532013986594,0.828173989863232
"hexazinone",-0.432054611025097,0.649173923663656
"hexazinone",-0.767625071131589,0.464113998211249
"hexazinone",-0.435460624048615,0.646966590062551
"hexazinone",0.556329873800281,1.74425908750176
"hexazinone",-0.79642307985027,0.450939055810867
"hexazinone",-0.436397806114735,0.646360548606915
"hexazinone",0.46391440541361,1.5902868446696
"hexazinone",-0.556078086495672,0.573453695137869
"hexazinone",-0.290028159986965,0.748242496782934
"hexazinone",0.576365726342483,1.77955925900286
"hexazinone",-1.31822227717275,0.267610616854004
"hexazinone",-0.494493169593254,0.609879934672815
"hexazinone",-0.402834727592766,0.668422562000964
"hexazinone",-0.367503131279147,0.692461158516063
"hexazinone",-1.33734484241333,0.262541833899118
"hexazinone",-0.742470356882012,0.475936728511004
"hexazinone",-0.435413352470112,0.64699717391737
"hexazinone",-0.421127140693509,0.656306652821434
"hexazinone",-0.165430419317386,0.847528832788048
"hexazinone",-0.37809304633596,0.685166745444636
"hexazinone",-0.182349273802407,0.833310236146383
"hexazinone",-0.0896289314133312,0.914270379352702
"hexazinone",-0.492734780474237,0.610953284320461
"hexazinone",-0.738169938227203,0.477987862904034
"hexazinone",-0.591530286012045,0.553479654168595
"hexazinone",-0.36810057553731,0.692047575131718
"hexazinone",0.387559999880896,1.47338135367273
"hexazinone",-0.520078060805566,0.5944741410286
"hexazinone",-1.22802299890463,0.292871012021364
"hexazinone",-0.386882625655115,0.679170807477034
"hexazinone",-0.243727090868009,0.783701484372551
"hexazinone",-0.408330220796823,0.664759325219745
"hexazinone",-0.53107293549831,0.587973773189018
"hexazinone",-0.278911951565834,0.756606518301543
"hexazinone",-0.406613976318827,0.665901194323841
"hexazinone",-0.355128462428528,0.701083374550581
"hexazinone",-0.617672358922583,0.539198037564389
"hexazinone",-0.396777698563391,0.672483503066345
"hexazinone",-0.530111599103945,0.588539285556374
"hexazinone",-0.538621846612336,0.583551922515317
"hexazinone",-0.584834923238481,0.557197834634744
"hexazinone",-0.492541197319568,0.611071566032899
"hexazinone",-1.32116234064636,0.266824980131076
"hexazinone",-0.969032547976917,0.37944996021668
"hexazinone",-0.214969707647811,0.806565872584743
"hexazinone",0.452665995244945,1.57249887668894
"hexazinone",-0.5985418082878,0.549612492432469
"hexazinone",-0.312517866894987,0.731602557363803
"hexazinone",-0.29794309309575,0.742343583020996
"hexazinone",-0.235232504810788,0.790387059469804
"hexazinone",-0.260048732844438,0.771014011182149
"hexazinone",-0.377521962108216,0.685558145116787
"hexazinone",-0.562573979236644,0.569740674191648
"hexazinone",-0.784468986770787,0.456361971699964
"hexazinone",-0.615793908585542,0.540211846196258
"hexazinone",-0.127301600543417,0.880468082895908
"hexazinone",0.413025269870272,1.51138321790929
"hexazinone",-0.488509924724379,0.613539934080159
"hexazinone",-0.324541093430594,0.722859002283284
"hexazinone",-0.527604120586956,0.590016886923959
"hexazinone",-0.350860362139473,0.70408206350457
"hexazinone",-0.454497993122015,0.634766545149144
"hexazinone",-0.23106904559193,0.793684663715923
"hexazinone",-0.640855313358079,0.526841616607444
"hexazinone",-0.729318537083759,0.482237505118643
"hexazinone",0.436064904493625,1.54660917337706
"hexazinone",-0.547045307389999,0.57865704064985
"hexazinone",-0.135980436764024,0.872859708282137
"hexazinone",-1.17130021097092,0.309963660994971
"hexazinone",-0.459552629219042,0.631566126546593
"hexazinone",-0.293333921080168,0.745773069765502
"hexazinone",-0.395648058517898,0.673243596596559
"hexazinone",0.0171491411933906,1.01729703190526
"hexazinone",-0.521549736464013,0.593599911354723
"hexazinone",-0.557996468218248,0.57235464658476
"hexazinone",-1.1380330651136,0.320448704076639
"hexazinone",-0.219221897912194,0.803143482517337
"hexazinone",-0.550718483303231,0.576535430455281
"hexazinone",-0.786531036271331,0.455421900294142
"hexazinone",-0.423847061660712,0.65452397606447
"hexazinone",-0.321426778425962,0.725113722051762
"hexazinone",-0.247408898066723,0.780821351905489
"hexazinone",-0.398992795646835,0.670995535424842
"hexazinone",-0.683589744317749,0.504801627193814
"hexazinone",-0.931854033651768,0.393822872223753
"hexazinone",0.482230412079518,1.6196829368246
"hexazinone",-0.262555177478077,0.769083927086264
"hexazinone",-1.29945655338834,0.272679939764779
"hexazinone",-1.09949641132437,0.333038756021673
"hexazinone",-0.458811816544845,0.632034172083359
"hexazinone",-0.8031088433242,0.447934239879647
"hexazinone",-0.48178798545298,0.617678004605647
"hexazinone",-1.91166001692304,0.147834774564209
"hexazinone",0.362745478034965,1.43726999589941
"hexazinone",-0.358831263221705,0.698492202732316
"hexazinone",-0.728851151125774,0.48246294883746
"hexazinone",-0.491424558191876,0.611754293562548
"hexazinone",-0.29000843554617,0.748257255593316
"hexazinone",-0.105229505792334,0.900117916602893
"hexazinone",-0.5208091349304,0.594039695191615
"hexazinone",-0.475841239738504,0.621362122030193
"hexazinone",-0.257788562256929,0.772758605170119
"hexazinone",-0.505693625290993,0.603087113841216
"hexazinone",-1.03594884812024,0.354889484898006
"hexazinone",-0.567446019663386,0.566971625530094
"hexazinone",-0.282470549258445,0.753918845101431
"hexazinone",-0.500230175920319,0.606391067025886
"hexazinone",-0.545550644080913,0.579522584784447
"hexazinone",-0.335142764154849,0.715235969004752
"hexazinone",0.382692455174906,1.46622703018507
"hexazinone",-0.377662525945605,0.685461787205533
"hexazinone",-0.555195089467575,0.573960276668506
"hexazinone",-1.59794543884998,0.202311753153798
"hexazinone",0.409336687281155,1.5058186251254
"hexazinone",-0.351048527305692,0.703949592249687
"hexazinone",-0.580335567307457,0.559710514498353
"hexazinone",-0.885880310680116,0.412351016453345
"hexazinone",-0.512425294540369,0.599040964810166
"hexazinone",0.422076985480497,1.52512593271661
"hexazinone",-0.497352651468445,0.608138485061975
"hexazinone",-0.568597693731606,0.566319034869556
"hexazinone",-0.481999735651594,0.617547225012283
"hexazinone",-0.287950518801171,0.749798692259331
"hexazinone",-1.60275471812671,0.201341115336921
"hexazinone",-0.751410461741754,0.471700767433018
"hexazinone",-0.548293403324272,0.57793527166224
"hexazinone",-0.519097117902533,0.59505757232789
"hexazinone",-0.478503410977469,0.6197101495524
"hexazinone",-0.690381292389518,0.501384858384062
"hexazinone",-0.0118241598806022,0.988245470786253
"hexazinone",-0.655775864278534,0.519039202348562
"hexazinone",-0.482245491058262,0.61739547808994
"hexazinone",-0.164444792114824,0.84836459206648
"hexazinone",-0.546407712110664,0.579026107292394
"hexazinone",-0.317837875816559,0.7277207599853
"hexazinone",-0.376272362432049,0.686415353825236
"hexazinone",-0.4942871431768,0.610005598994863
"hexazinone",-1.07353600466367,0.341797779550331
"hexazinone",-1.01657798562103,0.361831014969975
"hexazinone",-1.8651224484001,0.154877244253004
"hexazinone",-0.158061454809421,0.853797310405188
"hexazinone",-0.329460390997326,0.719311775836894
"hexazinone",-0.773763428286797,0.461273826641235
"hexazinone",-0.207685628258831,0.81246241179151
"hexazinone",-0.530646114201056,0.58822478648274
"hexazinone",-0.429513565305031,0.650825601890176
"hexazinone",-0.669677526833883,0.511873616680627
"hexazinone",-0.585221670659115,0.556982381475079
"hexazinone",-0.60838137094945,0.544231064738789
"hexazinone",-1.20299676602467,0.300292954434499
"hexazinone",-0.538274970994034,0.58375437756058
"hexazinone",-0.617893241969675,0.53907895101145
"hexazinone",-0.541291242199779,0.581996268839596
"hexazinone",0.0397447187336041,1.04054510861104
"hexazinone",-0.401781522635709,0.669126918807604
"hexazinone",-0.953000642152899,0.385582291376847
"hexazinone",-0.35424577856665,0.70170248272933
"hexazinone",-0.561157876681951,0.570548056949353
"hexazinone",-0.602118796808196,0.547650046771604
"hexazinone",-1.20435376723546,0.299885732894288
"hexazinone",-0.600718587223918,0.548417408724331
"hexazinone",-0.353294439107844,0.702370357626993
"hexazinone",-0.786091834700279,0.455621966239665
"hexazinone",-0.411841278170721,0.662429409716076
"hexazinone",-0.269712344888136,0.763599115936815
"hexazinone",-0.386108408510058,0.679696836764776
"hexazinone",-1.40285347210151,0.245894309364069
"hexazinone",-0.696295059877925,0.498428535029705
"hexazinone",-0.616365634294609,0.539903081468222
"hexazinone",-0.641812204881818,0.526337727452239
"hexazinone",-0.809812648501301,0.444941418856233
"hexazinone",0.499214935475292,1.64742742606159
"hexazinone",-0.811709797842721,0.444098098741517
"hexazinone",-0.431847717529717,0.649308247420709
"hexazinone",-1.71416839705248,0.180113441319125
"hexazinone",0.307967312828137,1.36065651219698
"hexazinone",-0.518491042373315,0.595418331473556
"hexazinone",-0.36888944870158,0.691501852652509
"hexazinone",-0.424656366300183,0.653994481064277
"hexazinone",-0.465929138996185,0.627551751418872
"hexazinone",-0.346417933157288,0.707216855960277
"hexazinone",-0.728801621405807,0.482486845684008
"hexazinone",-0.499729109855719,0.606694985146619
"hexazinone",-0.434428383714008,0.64763475986854
"hexazinone",-0.566565150214975,0.567471273543167
"hexazinone",0.396290510437069,1.48630104080328
"hexazinone",-0.753952177907837,0.470503360345991
"hexazinone",-0.30982691905331,0.733573912904394
"hexazinone",-0.947248468963692,0.387806618720478
"hexazinone",-0.299946121891705,0.7408581356413
"hexazinone",-0.496710563682421,0.608529088742951
"hexazinone",-0.614654856348028,0.540827526287725
"hexazinone",-0.305531185078921,0.736731929427893
"hexazinone",-0.501623130875457,0.60554697960868
"hexazinone",-0.569329826191898,0.565904566062793
"hexazinone",-0.956117644197812,0.384382301742777
"hexazinone",-2.30258509299405,0.1
"hexazinone",-1.09623164052706,0.334127828044629
"hexazinone",-1.29580767354501,0.27367673358514
"hexazinone",-0.355189598403207,0.701040514445308
"hexazinone",-0.251179149833989,0.77788300146469
"hexazinone",-0.430778591715909,0.650002810850832
"hexazinone",0.201997558548612,1.22384502014959
"hexazinone",-0.195527333009503,0.822400864566328
"hexazinone",-0.44523044017805,0.640676621385486
"hexazinone",-0.148212372987509,0.862247977317075
"hexazinone",0.376419747758525,1.45705860251324
"hexazinone",-0.32590834546228,0.721871347184368
"hexazinone",-0.571058451154017,0.564927174318985
"hexazinone",-0.170805365494785,0.842985631596725
"hexazinone",-0.882199556519382,0.413871575858813
"hexazinone",-0.378038602522244,0.685204049550769
"hexazinone",-0.641924903606182,0.526278413204153
"hexazinone",-0.513311558902952,0.598510291344553
"hexazinone",-0.640681847738221,0.526933013441911
"hexazinone",-0.518876183383114,0.595189055610722
"hexazinone",0.394774912208777,1.48405011176203
"hexazinone",-0.277954240219887,0.757331476043254
"hexazinone",-0.210436547396543,0.810230464754683
"hexazinone",-0.368235584844976,0.691954148574596
"hexazinone",-0.636285997548976,0.52925443059162
"hexazinone",-0.49058467339015,0.612268312524243
"hexazinone",-0.374742161960552,0.687466510958765
