"model","value"
"Cu",0.0737317462928006
"Cu",0.0656746815138596
"Cu",0.0843610371718777
"Cu",0.051748657812703
"Cu",0.0703877905427814
"Cu",0.0791860509779841
"Cu",0.077960209277016
"Cu",0.0653438474826867
"Cu",0.0763773289209149
"Cu",0.0736321974669733
"Cu",0.0829633923242535
"Cu",0.0825084784467897
"Cu",0.0838403007274825
"Cu",0.0573995927855392
"Cu",0.0687175983263478
"Cu",0.0682230242561886
"Cu",0.0814928200920882
"Cu",0.0495195997314242
"Cu",0.0747829350405818
"Cu",0.0817532689329291
"Cu",0.0894786751765742
"Cu",0.0840521197246967
"Cu",0.0762542430507625
"Cu",0.0644641027837275
"Cu",0.0737248215411753
"Cu",0.0823450522074332
"Cu",0.0816210092388279
"Cu",0.0829646594735221
"Cu",0.0876362765605611
"Cu",0.0748738076876307
"Cu",0.0778159759016463
"Cu",0.0724817627433701
"Cu",0.0662791225194583
"Cu",0.0756581501032659
"Cu",0.0755183123740029
"Cu",0.0753728626255278
"Cu",0.065889731065546
"Cu",0.073508585083476
"Cu",0.091612968607113
"Cu",0.0696482296212886
"Cu",0.0719472267725367
"Cu",0.0827544729546748
"Cu",0.0830004854036158
"Cu",0.0473096019372352
"Cu",0.0745498727563031
"Cu",0.0619500358195519
"Cu",0.0793027678863838
"Cu",0.0701611021786656
"Cu",0.0772657910761787
"Cu",0.079483669357093
"Cu",0.0528974812477999
"Cu",0.048731042990377
"Cu",0.0850585526073983
"Cu",0.0815252632442441
"Cu",0.0812043200059732
"Cu",0.0622167627823244
"Cu",0.0771332346551167
"Cu",0.0796936886973537
"Cu",0.0682372000699993
"Cu",0.0716175870783553
"Cu",0.0674761714514169
"Cu",0.0722997018278017
"Cu",0.0720948017313421
"Cu",0.0339423815659801
"Cu",0.0633202813701978
"Cu",0.0826413875652327
"Cu",0.0875832345327521
"Cu",0.0804903798497607
"Cu",0.0951982464010602
"Cu",0.0587196195736798
"Cu",0.0636168306975535
"Cu",0.0682613882870704
"Cu",0.0800635745505403
"Cu",0.0778106239119487
"Cu",0.0531904980105594
"Cu",0.0735096567612315
"Cu",0.0660118524651716
"Cu",0.0797107319702818
"Cu",0.0730790552292437
"Cu",0.0849081500477176
"Cu",0.0726160884010425
"Cu",0.0540377603811101
"Cu",0.042748020207498
"Cu",0.047825685903327
"Cu",0.0658961443244378
"Cu",0.0826943225198173
"Cu",0.0656458970733339
"Cu",0.0850490894979138
"Cu",0.0871634809784334
"Cu",0.0556751775384589
"Cu",0.0819439123339685
"Cu",0.0814635456157144
"Cu",0.0826619483807397
"Cu",0.0811786397737122
"Cu",0.0566122489470688
"Cu",0.0893661099699529
"Cu",0.060491096204859
"Cu",0.0694926308535365
"Cu",0.0749655338391569
"Cu",0.0679998604968507
"Cu",0.0816511474166456
"Cu",0.0724879936944937
"Cu",0.0738955297056622
"Cu",0.0784032190101232
"Cu",0.0864444002879763
"Cu",0.0748359519166236
"Cu",0.0746028250620791
"Cu",0.0469825779423169
"Cu",0.0743505349907588
"Cu",0.0800510657727598
"Cu",0.0689764962854127
"Cu",0.0561883460602795
"Cu",0.0694213009919829
"Cu",0.077710815713219
"Cu",0.0630973132141121
"Cu",0.0635010674019932
"Cu",0.0832964254102717
"Cu",0.0609198530898419
"Cu",0.0831489581489732
"Cu",0.0722907751648871
"Cu",0.0763385387819338
"Cu",0.0752747707020213
"Cu",0.0589993659431551
"Cu",0.0692638155080369
"Cu",0.0915813675545268
"Cu",0.0807067432097303
"Cu",0.0738579491388152
"Cu",0.0715930642525755
"Cu",0.00645979703827113
"Cu",0.0724223379663605
"Cu",0.072059889773072
"Cu",0.0759255739939831
"Cu",0.0813994361141364
"Cu",0.0814395986557583
