"model","concentration","Estimate","Q2.5","Q97.5"
"nec3param",0.288031141164917,0.646490735,0.62703376175,0.66617284325
"nec3param",0.290348807670537,0.646490735,0.62703376175,0.66617284325
"nec3param",0.292685123472236,0.646490735,0.62703376175,0.66617284325
"nec3param",0.295040238633122,0.646490735,0.62703376175,0.66617284325
"nec3param",0.297414304423803,0.646490735,0.62703376175,0.66617284325
"nec3param",0.299807473332094,0.646490735,0.62703376175,0.66617284325
"nec3param",0.302219899072819,0.646490735,0.62703376175,0.66617284325
"nec3param",0.304651736597679,0.646490735,0.62703376175,0.66617284325
"nec3param",0.307103142105208,0.646490735,0.62703376175,0.66617284325
"nec3param",0.309574273050804,0.646490735,0.62703376175,0.66617284325
"nec3param",0.312065288156844,0.646490735,0.62703376175,0.66617284325
"nec3param",0.314576347422876,0.646490735,0.62703376175,0.66617284325
"nec3param",0.317107612135899,0.646490735,0.62703376175,0.66617284325
"nec3param",0.31965924488072,0.646490735,0.62703376175,0.66617284325
"nec3param",0.3222314095504,0.646490735,0.62703376175,0.66617284325
"nec3param",0.324824271356778,0.646490735,0.62703376175,0.66617284325
"nec3param",0.327437996841083,0.646490735,0.62703376175,0.66617284325
"nec3param",0.330072753884633,0.646490735,0.62703376175,0.66617284325
"nec3param",0.332728711719617,0.646490735,0.62703376175,0.66617284325
"nec3param",0.335406040939964,0.646490735,0.62703376175,0.66617284325
"nec3param",0.338104913512303,0.646490735,0.62703376175,0.66617284325
"nec3param",0.340825502787004,0.646490735,0.62703376175,0.66617284325
"nec3param",0.343567983509317,0.646490735,0.62703376175,0.66617284325
"nec3param",0.346332531830595,0.646490735,0.62703376175,0.66617284325
"nec3param",0.349119325319605,0.646490735,0.62703376175,0.66617284325
"nec3param",0.351928542973938,0.646490735,0.62703376175,0.66617284325
"nec3param",0.354760365231503,0.646490735,0.62703376175,0.66617284325
"nec3param",0.357614973982117,0.646490735,0.62703376175,0.66617284325
"nec3param",0.36049255257919,0.646490735,0.62703376175,0.66617284325
"nec3param",0.3633932858515,0.646490735,0.62703376175,0.66617284325
"nec3param",0.366317360115064,0.646490735,0.62703376175,0.66617284325
"nec3param",0.369264963185108,0.646490735,0.62703376175,0.66617284325
"nec3param",0.372236284388128,0.646490735,0.62703376175,0.66617284325
"nec3param",0.375231514574051,0.646490735,0.62703376175,0.66617284325
"nec3param",0.378250846128495,0.646490735,0.62703376175,0.66617284325
"nec3param",0.381294472985122,0.646490735,0.62703376175,0.66617284325
"nec3param",0.384362590638102,0.646490735,0.62703376175,0.66617284325
"nec3param",0.38745539615466,0.646490735,0.62703376175,0.66617284325
"nec3param",0.390573088187743,0.646490735,0.62703376175,0.66617284325
"nec3param",0.393715866988772,0.646490735,0.62703376175,0.66617284325
"nec3param",0.396883934420512,0.646490735,0.62703376175,0.66617284325
